stamp,d_fin,p_fin,s_fin,thruster
1684869350.78246,0,0.325154841,-0.326725632,0.5
1684869350.82125,0,0.325154841,-0.326725632,0.5
1684869350.86219,0,0.326725632,-0.328296423,0.5
1684869350.90208,0,0.326725632,-0.328296423,0.5
1684869350.94276,0,0.317300856,-0.318871647,0.5
1684869350.98255,0,0.317300856,-0.318871647,0.5
1684869351.02229,0,0.298451304,-0.300022095,0.5
1684869351.06189,0,0.298451304,-0.300022095,0.5
1684869351.10162,0,0.298451304,-0.300022095,0.5
1684869351.14174,0,0.238761038,-0.240331843,0.5
1684869351.18213,0,0.238761038,-0.240331843,0.5
1684869351.22236,0,0.238761038,-0.240331843,0.5
1684869351.26192,0,0.201061934,-0.202632725,0.5
1684869351.30216,0,0.201061934,-0.202632725,0.5
1684869351.34214,0,0.201061934,-0.202632725,0.5
1684869351.38293,0,0.108384944,-0.109955743,0.5
1684869351.42228,0,0.048694685,-0.050265484,0.5
1684869351.46194,0,0.048694685,-0.050265484,0.5
1684869351.50168,0,0.048694685,-0.050265484,0.5
1684869351.54173,0,-0.012566371,0.010995574,0.5
1684869351.58183,0,-0.012566371,0.010995574,0.5
1684869351.62128,0,-0.012566371,0.010995574,0.5
1684869351.66263,0,-0.072256632,0.070685834,0.5
1684869351.70227,0,-0.072256632,0.070685834,0.5
1684869351.74261,0,-0.072256632,0.070685834,0.5
1684869351.78283,0,-0.127234504,0.125663713,0.5
1684869351.82238,0,-0.160221219,0.158650428,0.5
1684869351.86214,0,-0.160221219,0.158650428,0.5
1684869351.902,0,-0.160221219,0.158650428,0.5
1684869351.94241,0,-0.212057501,0.21048671,0.5
1684869351.98187,0,-0.212057501,0.21048671,0.5
1684869352.0218,0,-0.212057501,0.21048671,0.5
1684869352.06209,0,-0.208915904,0.207345113,0.5
1684869352.1028,0,-0.208915904,0.207345113,0.5
1684869352.1427,0,-0.208915904,0.207345113,0.5
1684869352.18278,0,-0.240331843,0.238761038,0.5
1684869352.22237,0,-0.245044231,0.243473426,0.5
1684869352.26267,0,-0.245044231,0.243473426,0.5
1684869352.30298,0,-0.245044231,0.243473426,0.5
1684869352.34289,0,-0.212057501,0.21048671,0.5
1684869352.38197,0,-0.212057501,0.21048671,0.5
1684869352.42163,0,-0.212057501,0.21048671,0.5
1684869352.46132,0,-0.223053083,0.221482277,0.5
1684869352.50103,0,-0.223053083,0.221482277,0.5
1684869352.542,0,-0.223053083,0.221482277,0.5
1684869352.58312,0,-0.180641577,0.179070786,0.5
1684869352.6219,0,-0.168075204,0.166504413,0.5
1684869352.66193,0,-0.168075204,0.166504413,0.5
1684869352.7019,0,-0.168075204,0.166504413,0.5
1684869352.74245,0,-0.155508831,0.15393804,0.5
1684869352.78336,0,-0.155508831,0.15393804,0.5
1684869352.82245,0,-0.155508831,0.15393804,0.5
1684869352.86131,0,-0.149225652,0.147654861,0.5
1684869352.90167,0,-0.149225652,0.147654861,0.5
1684869352.94227,0,-0.149225652,0.147654861,0.5
1684869352.98329,0,-0.067544244,0.065973446,0.5
1684869353.02293,0,-0.067544244,0.065973446,0.5
1684869353.0625,0,-0.056548666,0.054977871,0.5
1684869353.10169,0,-0.056548666,0.054977871,0.5
1684869353.1422,0,-0.003141593,0.001570796,0.5
1684869353.18316,0,-0.003141593,0.001570796,0.5
1684869353.22251,0,-0.003141593,0.001570796,0.5
1684869353.26199,0,0.025132742,-0.026703538,0.5
1684869353.30137,0,0.025132742,-0.026703538,0.5
1684869353.34115,0,0.025132742,-0.026703538,0.5
1684869353.3823,0,0.091106184,-0.092676982,0.5
1684869353.42278,0,0.073827431,-0.075398222,0.5
1684869353.46281,0,0.073827431,-0.075398222,0.5
1684869353.50247,0,0.073827431,-0.075398222,0.5
1684869353.54202,0,0.073827431,-0.075398222,0.5
1684869353.58388,0,0.073827431,-0.075398222,0.5
1684869353.62275,0,0.073827431,-0.075398222,0.5
1684869353.66344,0,0.069115035,-0.070685834,0.5
1684869353.70226,0,0.069115035,-0.070685834,0.5
1684869353.74198,0,0.069115035,-0.070685834,0.5
1684869353.78441,0,0.067544244,-0.069115035,0.5
1684869353.82261,0,0.058119465,-0.059690259,0.5
1684869353.86327,0,0.058119465,-0.059690259,0.5
1684869353.90309,0,0.058119465,-0.059690259,0.5
1684869353.9422,0,0.032986723,-0.034557518,0.5
1684869353.98366,0,0.032986723,-0.034557518,0.5
1684869354.02146,0,0.032986723,-0.034557518,0.5
1684869354.06253,0,-0.006283185,0.004712389,0.5
1684869354.10253,0,-0.006283185,0.004712389,0.5
1684869354.14208,0,-0.006283185,0.004712389,0.5
1684869354.18257,0,-0.001570796,0,0.5
1684869354.22147,0,-0.023561945,0.021991149,0.5
1684869354.26116,0,-0.023561945,0.021991149,0.5
1684869354.30259,0,-0.023561945,0.021991149,0.5
1684869354.34254,0,-0.062831856,0.061261058,0.5
1684869354.38399,0,-0.062831856,0.061261058,0.5
1684869354.42214,0,-0.062831856,0.061261058,0.5
1684869354.46174,0,-0.062831856,0.061261058,0.5
1684869354.50137,0,-0.062831856,0.061261058,0.5
1684869354.54165,0,-0.062831856,0.061261058,0.5
1684869354.585,0,-0.092676982,0.091106184,0.5
1684869354.62202,0,-0.08011061,0.078539819,0.5
1684869354.66204,0,-0.08011061,0.078539819,0.5
1684869354.70272,0,-0.08011061,0.078539819,0.5
1684869354.74322,0,-0.103672557,0.102101758,0.5
1684869354.78317,0,-0.103672557,0.102101758,0.5
1684869354.82266,0,-0.120951317,0.119380519,0.5
1684869354.8618,0,-0.120951317,0.119380519,0.5
1684869354.90128,0,-0.120951317,0.119380519,0.5
1684869354.94117,0,-0.113097332,0.111526541,0.5
1684869354.98633,0,-0.113097332,0.111526541,0.5
1684869355.02238,0,-0.13823007,0.136659279,0.5
1684869355.0617,0,-0.13823007,0.136659279,0.5
1684869355.10102,0,-0.13823007,0.136659279,0.5
1684869355.14189,0,-0.125663713,0.124092907,0.5
1684869355.18307,0,-0.125663713,0.124092907,0.5
1684869355.22215,0,-0.100530967,0.098960169,0.5
1684869355.26284,0,-0.100530967,0.098960169,0.5
1684869355.30288,0,-0.100530967,0.098960169,0.5
1684869355.34145,0,-0.100530967,0.098960169,0.5
1684869355.38511,0,-0.130376101,0.128805295,0.5
1684869355.42182,0,-0.094247781,0.092676982,0.5
1684869355.46218,0,-0.094247781,0.092676982,0.5
1684869355.50239,0,-0.094247781,0.092676982,0.5
1684869355.54189,0,-0.072256632,0.070685834,0.5
1684869355.58229,0,-0.072256632,0.070685834,0.5
1684869355.62275,0,-0.062831856,0.061261058,0.5
1684869355.66296,0,-0.062831856,0.061261058,0.5
1684869355.70257,0,-0.062831856,0.061261058,0.5
1684869355.74274,0,-0.050265484,0.048694685,0.5
1684869355.78587,0,-0.050265484,0.048694685,0.5
1684869355.82175,0,-0.02984513,0.028274333,0.5
1684869355.86188,0,-0.02984513,0.028274333,0.5
1684869355.90136,0,-0.02984513,0.028274333,0.5
1684869355.94297,0,-0.003141593,0.001570796,0.5
1684869355.98523,0,-0.003141593,0.001570796,0.5
1684869356.02211,0,-0.001570796,0,0.5
1684869356.06179,0,-0.001570796,0,0.5
1684869356.10178,0,-0.001570796,0,0.5
1684869356.14264,0,0.02984513,-0.031415928,0.5
1684869356.18307,0,0.02984513,-0.031415928,0.5
1684869356.22236,0,0.050265484,-0.051836278,0.5
1684869356.26177,0,0.050265484,-0.051836278,0.5
1684869356.30145,0,0.050265484,-0.051836278,0.5
1684869356.3414,0,0.089535393,-0.091106184,0.5
1684869356.38316,0,0.089535393,-0.091106184,0.5
1684869356.4229,0,0.084823005,-0.086393796,0.5
1684869356.46242,0,0.084823005,-0.086393796,0.5
1684869356.5017,0,0.084823005,-0.086393796,0.5
1684869356.54155,0,0.091106184,-0.092676982,0.5
1684869356.58306,0,0.091106184,-0.092676982,0.5
1684869356.62265,0,0.062831856,-0.064402647,0.5
1684869356.66282,0,0.062831856,-0.064402647,0.5
1684869356.70202,0,0.062831856,-0.064402647,0.5
1684869356.74165,0,0.084823005,-0.086393796,0.5
1684869356.78164,0,0.084823005,-0.086393796,0.5
1684869356.82202,0,0.065973446,-0.067544244,0.5
1684869356.86312,0,0.065973446,-0.067544244,0.5
1684869356.90294,0,0.065973446,-0.067544244,0.5
1684869356.94261,0,0.051836278,-0.053407077,0.5
1684869356.98498,0,0.051836278,-0.053407077,0.5
1684869357.02167,0,0.059690259,-0.061261058,0.5
1684869357.06213,0,0.059690259,-0.061261058,0.5
1684869357.10254,0,0.059690259,-0.061261058,0.5
1684869357.1423,0,0.031415928,-0.032986723,0.5
1684869357.1831,0,0.031415928,-0.032986723,0.5
1684869357.22178,0,0.001570796,-0.003141593,0.5
1684869357.26257,0,0.001570796,-0.003141593,0.5
1684869357.30244,0,0.001570796,-0.003141593,0.5
1684869357.3427,0,0.001570796,-0.003141593,0.5
1684869357.38276,0,0.001570796,-0.003141593,0.5
1684869357.42228,0,-0.023561945,0.021991149,0.5
1684869357.46208,0,-0.023561945,0.021991149,0.5
1684869357.50145,0,-0.023561945,0.021991149,0.5
1684869357.54163,0,-0.02984513,0.028274333,0.5
1684869357.58172,0,-0.02984513,0.028274333,0.5
1684869357.62284,0,-0.058119465,0.056548666,0.5
1684869357.66123,0,-0.058119465,0.056548666,0.5
1684869357.7013,0,-0.058119465,0.056548666,0.5
1684869357.74201,0,-0.078539819,0.07696902,0.5
1684869357.78249,0,-0.078539819,0.07696902,0.5
1684869357.82275,0,-0.086393796,0.084823005,0.5
1684869357.86251,0,-0.086393796,0.084823005,0.5
1684869357.9022,0,-0.086393796,0.084823005,0.5
1684869357.94234,0,-0.100530967,0.098960169,0.5
1684869357.98247,0,-0.100530967,0.098960169,0.5
1684869358.0217,0,-0.094247781,0.092676982,0.5
1684869358.06254,0,-0.094247781,0.092676982,0.5
1684869358.10299,0,-0.094247781,0.092676982,0.5
1684869358.1424,0,-0.114668131,0.113097332,0.5
1684869358.18521,0,-0.114668131,0.113097332,0.5
1684869358.2221,0,-0.114668131,0.113097332,0.5
1684869358.26247,0,-0.105243355,0.103672557,0.5
1684869358.3027,0,-0.105243355,0.103672557,0.5
1684869358.34222,0,-0.113097332,0.111526541,0.5
1684869358.38301,0,-0.113097332,0.111526541,0.5
1684869358.42158,0,-0.108384944,0.106814153,0.5
1684869358.46105,0,-0.108384944,0.106814153,0.5
1684869358.50412,0,-0.108384944,0.106814153,0.5
1684869358.54166,0,-0.109955743,0.108384944,0.5
1684869358.58385,0,-0.109955743,0.108384944,0.5
1684869358.62201,0,-0.109955743,0.108384944,0.5
1684869358.66171,0,-0.106814153,0.105243355,0.5
1684869358.70135,0,-0.106814153,0.105243355,0.5
1684869358.74279,0,-0.094247781,0.092676982,0.5
1684869358.78312,0,-0.094247781,0.092676982,0.5
1684869358.82207,0,-0.075398222,0.073827431,0.5
1684869358.862,0,-0.075398222,0.073827431,0.5
1684869358.90201,0,-0.075398222,0.073827431,0.5
1684869358.9424,0,-0.064402647,0.062831856,0.5
1684869358.98355,0,-0.064402647,0.062831856,0.5
1684869359.02301,0,-0.064402647,0.062831856,0.5
1684869359.06203,0,-0.069115035,0.067544244,0.5
1684869359.10159,0,-0.069115035,0.067544244,0.5
1684869359.14174,0,-0.069115035,0.067544244,0.5
1684869359.18291,0,-0.072256632,0.070685834,0.5
1684869359.22248,0,-0.064402647,0.062831856,0.5
1684869359.26188,0,-0.064402647,0.062831856,0.5
1684869359.30151,0,-0.064402647,0.062831856,0.5
1684869359.34139,0,-0.037699111,0.036128316,0.5
1684869359.3827,0,-0.037699111,0.036128316,0.5
1684869359.42262,0,-0.037699111,0.036128316,0.5
1684869359.46272,0,-0.040840704,0.039269909,0.5
1684869359.50261,0,-0.040840704,0.039269909,0.5
1684869359.54204,0,-0.040840704,0.039269909,0.5
1684869359.58221,0,-0.015707964,0.014137167,0.5
1684869359.62173,0,-0.020420352,0.018849555,0.5
1684869359.6623,0,-0.020420352,0.018849555,0.5
1684869359.70207,0,-0.020420352,0.018849555,0.5
1684869359.74191,0,-0.018849555,0.017278759,0.5
1684869359.78216,0,-0.018849555,0.017278759,0.5
1684869359.82275,0,-0.018849555,0.017278759,0.5
1684869359.86315,0,0.006283185,-0.007853982,0.5
1684869359.90266,0,0.006283185,-0.007853982,0.5
1684869359.94242,0,0.006283185,-0.007853982,0.5
1684869359.98237,0,0.032986723,-0.034557518,0.5
1684869360.02165,0,0.037699111,-0.039269909,0.5
1684869360.06135,0,0.037699111,-0.039269909,0.5
1684869360.10162,0,0.037699111,-0.039269909,0.5
1684869360.14176,0,0.067544244,-0.069115035,0.5
1684869360.18215,0,0.067544244,-0.069115035,0.5
1684869360.22123,0,0.067544244,-0.069115035,0.5
1684869360.26186,0,0.053407077,-0.054977871,0.5
1684869360.30273,0,0.053407077,-0.054977871,0.5
1684869360.34286,0,0.053407077,-0.054977871,0.5
1684869360.38313,0,0.098960169,-0.100530967,0.5
1684869360.42253,0,0.059690259,-0.061261058,0.5
1684869360.46174,0,0.059690259,-0.061261058,0.5
1684869360.50149,0,0.059690259,-0.061261058,0.5
1684869360.54194,0,0.064402647,-0.065973446,0.5
1684869360.58274,0,0.064402647,-0.065973446,0.5
1684869360.62185,0,0.064402647,-0.065973446,0.5
1684869360.66198,0,0.073827431,-0.075398222,0.5
1684869360.70315,0,0.073827431,-0.075398222,0.5
1684869360.74233,0,0.073827431,-0.075398222,0.5
1684869360.78268,0,-0.351858377,0.350287586,0.5
1684869360.82234,0,-0.351858377,0.350287586,0.5
1684869360.86206,0,-0.35657078,0.354999959,0.5
1684869360.90221,0,-0.35657078,0.354999959,0.5
1684869360.94177,0,-0.365995556,0.364424735,0.5
1684869360.98165,0,-0.365995556,0.364424735,0.5
1684869361.02161,0,-0.365995556,0.364424735,0.5
1684869361.06275,0,-0.358141571,0.35657078,0.5
1684869361.10168,0,-0.358141571,0.35657078,0.5
1684869361.14224,0,-0.358141571,0.35657078,0.5
1684869361.18206,0,-0.337721199,0.336150408,0.5
1684869361.22224,0,-0.337721199,0.336150408,0.5
1684869361.26264,0,-0.276460141,0.27488935,0.5
1684869361.30325,0,-0.276460141,0.27488935,0.5
1684869361.34218,0,-0.227765471,0.226194665,0.5
1684869361.38192,0,-0.227765471,0.226194665,0.5
1684869361.42166,0,-0.227765471,0.226194665,0.5
1684869361.46166,0,-0.141371667,0.139800876,0.5
1684869361.50361,0,-0.141371667,0.139800876,0.5
1684869361.54254,0,-0.141371667,0.139800876,0.5
1684869361.58236,0,-0.065973446,0.064402647,0.5
1684869361.62201,0,-0.065973446,0.064402647,0.5
1684869361.66253,0,-0.065973446,0.064402647,0.5
1684869361.70289,0,0.048694685,-0.050265484,0.5
1684869361.74191,0,0.120951317,-0.122522116,0.5
1684869361.78195,0,0.120951317,-0.122522116,0.5
1684869361.82148,0,0.120951317,-0.122522116,0.5
1684869361.86169,0,0.179070786,-0.180641577,0.5
1684869361.90206,0,0.179070786,-0.180641577,0.5
1684869361.9423,0,0.179070786,-0.180641577,0.5
1684869361.98315,0,0.207345113,-0.208915904,0.5
1684869362.02199,0,0.207345113,-0.208915904,0.5
1684869362.06188,0,0.207345113,-0.208915904,0.5
1684869362.10235,0,0.205774322,-0.207345113,0.5
1684869362.14253,0,0.201061934,-0.202632725,0.5
1684869362.18197,0,0.201061934,-0.202632725,0.5
1684869362.22148,0,0.201061934,-0.202632725,0.5
1684869362.26193,0,0.182212368,-0.183783174,0.5
1684869362.30199,0,0.182212368,-0.183783174,0.5
1684869362.34242,0,0.182212368,-0.183783174,0.5
1684869362.38284,0,0.155508831,-0.157079637,0.5
1684869362.4223,0,0.155508831,-0.157079637,0.5
1684869362.46183,0,0.155508831,-0.157079637,0.5
1684869362.50585,0,0.113097332,-0.114668131,0.5
1684869362.5428,0,0.089535393,-0.091106184,0.5
1684869362.58274,0,0.089535393,-0.091106184,0.5
1684869362.62233,0,0.089535393,-0.091106184,0.5
1684869362.6627,0,0.039269909,-0.040840704,0.5
1684869362.70184,0,0.039269909,-0.040840704,0.5
1684869362.74143,0,0.039269909,-0.040840704,0.5
1684869362.7813,0,0.014137167,-0.015707964,0.5
1684869362.82284,0,0.014137167,-0.015707964,0.5
1684869362.86281,0,0.014137167,-0.015707964,0.5
1684869362.9024,0,-0.018849555,0.017278759,0.5
1684869362.94191,0,-0.048694685,0.04712389,0.5
1684869362.98204,0,-0.048694685,0.04712389,0.5
1684869363.02286,0,-0.048694685,0.04712389,0.5
1684869363.0626,0,-0.061261058,0.059690259,0.5
1684869363.10264,0,-0.061261058,0.059690259,0.5
1684869363.14164,0,-0.061261058,0.059690259,0.5
1684869363.18178,0,-0.073827431,0.072256632,0.5
1684869363.22213,0,-0.073827431,0.072256632,0.5
1684869363.26337,0,-0.073827431,0.072256632,0.5
1684869363.30317,0,-0.089535393,0.087964594,0.5
1684869363.34198,0,-0.073827431,0.072256632,0.5
1684869363.38151,0,-0.073827431,0.072256632,0.5
1684869363.42287,0,-0.073827431,0.072256632,0.5
1684869363.46272,0,-0.084823005,0.083252206,0.5
1684869363.5032,0,-0.084823005,0.083252206,0.5
1684869363.54225,0,-0.084823005,0.083252206,0.5
1684869363.58173,0,-0.091106184,0.089535393,0.5
1684869363.62107,0,-0.091106184,0.089535393,0.5
1684869363.66203,0,-0.091106184,0.089535393,0.5
1684869363.70289,0,-0.062831856,0.061261058,0.5
1684869363.74284,0,-0.061261058,0.059690259,0.5
1684869363.78259,0,-0.061261058,0.059690259,0.5
1684869363.82197,0,-0.061261058,0.059690259,0.5
1684869363.86166,0,-0.058119465,0.056548666,0.5
1684869363.90281,0,-0.058119465,0.056548666,0.5
1684869363.94249,0,-0.058119465,0.056548666,0.5
1684869363.98207,0,-0.02984513,0.028274333,0.5
1684869364.02168,0,-0.02984513,0.028274333,0.5
1684869364.06209,0,-0.02984513,0.028274333,0.5
1684869364.1028,0,-0.034557518,0.032986723,0.5
1684869364.14245,0,-0.006283185,0.004712389,0.5
1684869364.1837,0,-0.006283185,0.004712389,0.5
1684869364.22246,0,-0.006283185,0.004712389,0.5
1684869364.26194,0,0.010995574,-0.012566371,0.5
1684869364.30261,0,0.010995574,-0.012566371,0.5
1684869364.34179,0,0.014137167,-0.015707964,0.5
1684869364.38179,0,0.014137167,-0.015707964,0.5
1684869364.42199,0,0.014137167,-0.015707964,0.5
1684869364.46179,0,0.014137167,-0.015707964,0.5
1684869364.50164,0,0.045553092,-0.04712389,0.5
1684869364.54216,0,0.028274333,-0.02984513,0.5
1684869364.5823,0,0.028274333,-0.02984513,0.5
1684869364.62248,0,0.028274333,-0.02984513,0.5
1684869364.66262,0,0.043982297,-0.045553092,0.5
1684869364.70254,0,0.043982297,-0.045553092,0.5
1684869364.74202,0,0.081681408,-0.083252206,0.5
1684869364.78201,0,0.081681408,-0.083252206,0.5
1684869364.82152,0,0.081681408,-0.083252206,0.5
1684869364.86171,0,0.072256632,-0.073827431,0.5
1684869364.90403,0,0.072256632,-0.073827431,0.5
1684869364.94299,0,0.089535393,-0.091106184,0.5
1684869364.9825,0,0.089535393,-0.091106184,0.5
1684869365.02242,0,0.089535393,-0.091106184,0.5
1684869365.06215,0,0.087964594,-0.089535393,0.5
1684869365.10381,0,0.087964594,-0.089535393,0.5
1684869365.14213,0,0.078539819,-0.08011061,0.5
1684869365.18198,0,0.078539819,-0.08011061,0.5
1684869365.22181,0,0.078539819,-0.08011061,0.5
1684869365.26175,0,0.073827431,-0.075398222,0.5
1684869365.30143,0,0.073827431,-0.075398222,0.5
1684869365.3414,0,0.054977871,-0.056548666,0.5
1684869365.38253,0,0.054977871,-0.056548666,0.5
1684869365.42222,0,0.054977871,-0.056548666,0.5
1684869365.46213,0,0.039269909,-0.040840704,0.5
1684869365.50273,0,0.039269909,-0.040840704,0.5
1684869365.54178,0,0.007853982,-0.009424778,0.5
1684869365.58265,0,0.007853982,-0.009424778,0.5
1684869365.62166,0,0.007853982,-0.009424778,0.5
1684869365.66269,0,-0.009424778,0.007853982,0.5
1684869365.70245,0,-0.009424778,0.007853982,0.5
1684869365.74185,0,-0.009424778,0.007853982,0.5
1684869365.7828,0,-0.009424778,0.007853982,0.5
1684869365.82291,0,-0.009424778,0.007853982,0.5
1684869365.86278,0,-0.006283185,0.004712389,0.5
1684869365.90295,0,-0.006283185,0.004712389,0.5
1684869365.94213,0,-0.039269909,0.037699111,0.5
1684869365.98331,0,-0.039269909,0.037699111,0.5
1684869366.0231,0,-0.039269909,0.037699111,0.5
1684869366.06255,0,-0.064402647,0.062831856,0.5
1684869366.10466,0,-0.064402647,0.062831856,0.5
1684869366.1414,0,-0.103672557,0.102101758,0.5
1684869366.18126,0,-0.103672557,0.102101758,0.5
1684869366.22114,0,-0.103672557,0.102101758,0.5
1684869366.26321,0,-0.106814153,0.105243355,0.5
1684869366.30539,0,-0.106814153,0.105243355,0.5
1684869366.34193,0,-0.128805295,0.127234504,0.5
1684869366.38166,0,-0.128805295,0.127234504,0.5
1684869366.42195,0,-0.128805295,0.127234504,0.5
1684869366.46325,0,-0.15393804,0.152367249,0.5
1684869366.50335,0,-0.15393804,0.152367249,0.5
1684869366.54161,0,-0.147654861,0.146084055,0.5
1684869366.5814,0,-0.147654861,0.146084055,0.5
1684869366.6215,0,-0.147654861,0.146084055,0.5
1684869366.66259,0,-0.125663713,0.124092907,0.5
1684869366.70359,0,-0.125663713,0.124092907,0.5
1684869366.74275,0,-0.130376101,0.128805295,0.5
1684869366.78239,0,-0.130376101,0.128805295,0.5
1684869366.82146,0,-0.130376101,0.128805295,0.5
1684869366.86171,0,-0.114668131,0.113097332,0.5
1684869366.90357,0,-0.114668131,0.113097332,0.5
1684869366.94283,0,-0.108384944,0.106814153,0.5
1684869366.98255,0,-0.108384944,0.106814153,0.5
1684869367.02113,0,-0.108384944,0.106814153,0.5
1684869367.06125,0,-0.078539819,0.07696902,0.5
1684869367.10174,0,-0.078539819,0.07696902,0.5
1684869367.14217,0,-0.043982297,0.042411502,0.5
1684869367.18298,0,-0.043982297,0.042411502,0.5
1684869367.22272,0,-0.043982297,0.042411502,0.5
1684869367.26243,0,-0.026703538,0.025132742,0.5
1684869367.30287,0,-0.026703538,0.025132742,0.5
1684869367.34156,0,-0.026703538,0.025132742,0.5
1684869367.38169,0,-0.028274333,0.026703538,0.5
1684869367.4224,0,-0.028274333,0.026703538,0.5
1684869367.46211,0,-0.006283185,0.004712389,0.5
1684869367.50282,0,-0.006283185,0.004712389,0.5
1684869367.5423,0,0.006283185,-0.007853982,0.5
1684869367.58222,0,0.006283185,-0.007853982,0.5
1684869367.62256,0,0.006283185,-0.007853982,0.5
1684869367.66227,0,0.02984513,-0.031415928,0.5
1684869367.70249,0,0.02984513,-0.031415928,0.5
1684869367.74172,0,0.02984513,-0.031415928,0.5
1684869367.78183,0,0.058119465,-0.059690259,0.5
1684869367.82172,0,0.058119465,-0.059690259,0.5
1684869367.86139,0,0.064402647,-0.065973446,0.5
1684869367.90359,0,0.064402647,-0.065973446,0.5
1684869367.9413,0,0.067544244,-0.069115035,0.5
1684869367.98163,0,0.067544244,-0.069115035,0.5
1684869368.02195,0,0.067544244,-0.069115035,0.5
1684869368.06186,0,0.067544244,-0.069115035,0.5
1684869368.10309,0,0.067544244,-0.069115035,0.5
1684869368.14203,0,0.067544244,-0.069115035,0.5
1684869368.18206,0,0.051836278,-0.053407077,0.5
1684869368.22147,0,0.051836278,-0.053407077,0.5
1684869368.26183,0,0.036128316,-0.037699111,0.5
1684869368.30196,0,0.036128316,-0.037699111,0.5
1684869368.38244,0,0.037699111,-0.039269909,0.5
1684869368.42227,0,0.037699111,-0.039269909,0.5
1684869368.46217,0,0.031415928,-0.032986723,0.5
1684869368.50322,0,0.031415928,-0.032986723,0.5
1684869368.54491,0,0.028274333,-0.02984513,0.5
1684869368.58194,0,0.028274333,-0.02984513,0.5
1684869368.62147,0,0.028274333,-0.02984513,0.5
1684869368.66201,0,0.007853982,-0.009424778,0.5
1684869368.70224,0,0.007853982,-0.009424778,0.5
1684869368.74141,0,0.001570796,-0.003141593,0.5
1684869368.7818,0,0.001570796,-0.003141593,0.5
1684869368.82318,0,0.001570796,-0.003141593,0.5
1684869368.86227,0,-0.031415928,0.02984513,0.5
1684869368.90204,0,-0.031415928,0.02984513,0.5
1684869368.94217,0,-0.031415928,0.02984513,0.5
1684869368.98216,0,-0.036128316,0.034557518,0.5
1684869369.02196,0,-0.036128316,0.034557518,0.5
1684869369.06168,0,-0.036128316,0.034557518,0.5
1684869369.10216,0,-0.058119465,0.056548666,0.5
1684869369.14149,0,-0.072256632,0.070685834,0.5
1684869369.18208,0,-0.072256632,0.070685834,0.5
1684869369.22352,0,-0.072256632,0.070685834,0.5
1684869369.26298,0,-0.094247781,0.092676982,0.5
1684869369.3026,0,-0.094247781,0.092676982,0.5
1684869369.34214,0,-0.095818579,0.094247781,0.5
1684869369.38243,0,-0.095818579,0.094247781,0.5
1684869369.42293,0,-0.095818579,0.094247781,0.5
1684869369.46287,0,-0.095818579,0.094247781,0.5
1684869369.50211,0,-0.089535393,0.087964594,0.5
1684869369.54159,0,-0.098960169,0.09738937,0.5
1684869369.58153,0,-0.098960169,0.09738937,0.5
1684869369.62123,0,-0.098960169,0.09738937,0.5
1684869369.66177,0,-0.108384944,0.106814153,0.5
1684869369.70326,0,-0.108384944,0.106814153,0.5
1684869369.74252,0,-0.108384944,0.106814153,0.5
1684869369.78182,0,-0.124092907,0.122522116,0.5
1684869369.82153,0,-0.124092907,0.122522116,0.5
1684869369.86299,0,-0.095818579,0.094247781,0.5
1684869369.90285,0,-0.095818579,0.094247781,0.5
1684869369.94217,0,-0.113097332,0.111526541,0.5
1684869369.98187,0,-0.113097332,0.111526541,0.5
1684869370.02145,0,-0.113097332,0.111526541,0.5
1684869370.06244,0,-0.08011061,0.078539819,0.5
1684869370.10502,0,-0.08011061,0.078539819,0.5
1684869370.14278,0,-0.08011061,0.078539819,0.5
1684869370.18211,0,-0.106814153,0.105243355,0.5
1684869370.22146,0,-0.106814153,0.105243355,0.5
1684869370.26259,0,-0.106814153,0.105243355,0.5
1684869370.30313,0,-0.125663713,0.124092907,0.5
1684869370.34245,0,-0.070685834,0.069115035,0.5
1684869370.38208,0,-0.070685834,0.069115035,0.5
1684869370.42136,0,-0.070685834,0.069115035,0.5
1684869370.46116,0,-0.095818579,0.094247781,0.5
1684869370.50231,0,-0.095818579,0.094247781,0.5
1684869370.5419,0,-0.095818579,0.094247781,0.5
1684869370.58336,0,-0.07696902,0.075398222,0.5
1684869370.62255,0,-0.07696902,0.075398222,0.5
1684869370.66224,0,-0.07696902,0.075398222,0.5
1684869370.70208,0,-0.062831856,0.061261058,0.5
1684869370.74209,0,0,0,0
1684869370.78266,0,0,0,0
1684869370.82213,0,0,0,0
1684869370.86207,0,0,0,0
1684869370.90153,0,0,0,0
1684869370.94212,0,0,0,0
1684869370.98259,0,0,0,0
1684869371.02219,0,0,0,0
1684869371.06224,0,0,0,0
1684869371.10205,0,0,0,0
1684869371.14161,0,0,0,0
1684869371.18215,0,0,0,0
1684869371.22168,0,0,0,0
1684869371.26175,0,0,0,0
1684869371.30166,0,0,0,0
1684869371.34146,0,0,0,0
1684869371.38183,0,0,0,0
1684869371.42218,0,0,0,0
1684869371.46183,0,0,0,0
1684869371.50228,0,0,0,0
1684869371.54213,0,0,0,0
1684869371.58164,0,0,0,0
1684869371.62156,0,0,0,0
1684869371.66275,0,0,0,0
1684869371.70157,0,0,0,0
1684869371.74277,0,0,0,0
1684869371.78209,0,0,0,0
1684869371.82215,0,0,0,0
1684869371.86244,0,0,0,0
1684869371.90257,0,0,0,0
1684869371.94242,0,0,0,0
1684869371.98191,0,0,0,0
1684869372.02175,0,0,0,0
1684869372.06183,0,0,0,0
