stamp,altitude,depth,pressure,temperature
1684869351.74259,-1160.550048828,1.464422464,115700,18.239999771
1684869351.78281,-1193.402587891,1.508255601,116140,18.239999771
1684869351.82237,-1225.409912109,1.551092386,116569.9921875,18.239999771
1684869351.86212,-1247.684936523,1.580978632,116869.9921875,18.239999771
1684869351.90199,-1214.99987793,1.537145495,116430.0078125,18.239999771
1684869351.94239,-1247.684936523,1.580978632,116869.9921875,18.229999542
1684869351.98185,-1312.021484375,1.667648435,117740,18.229999542
1684869352.02178,-1290.618286133,1.63875854,117450,18.239999771
1684869352.06207,-1323.074584961,1.682591558,117890,18.229999542
1684869352.10278,-1334.116455078,1.69753468,118040,18.229999542
1684869352.14269,-1344.412353516,1.711481571,118180.0078125,18.239999771
1684869352.18276,-1376.705688477,1.755314589,118619.9921875,18.229999542
1684869352.22235,-1355.432983398,1.726424575,118330.0078125,18.239999771
1684869352.26265,-1355.432983398,1.726424575,118330.0078125,18.239999771
1684869352.30296,-1397.937011719,1.784204602,118910,18.229999542
1684869352.34287,-1397.937011719,1.784204602,118910,18.229999542
1684869352.38195,-1451.197265625,1.856927633,119640,18.229999542
1684869352.42161,-1441.003295898,1.842980742,119500,18.229999542
1684869352.46131,-1430.070922852,1.82803762,119350,18.229999542
1684869352.50102,-1451.197265625,1.856927633,119640,18.229999542
1684869352.54198,-1451.197265625,1.856927633,119640,18.229999542
1684869352.58308,-1473.008911133,1.88681376,119940,18.219999313
1684869352.62188,-1504.194213867,1.929650545,120369.9921875,18.219999313
1684869352.66191,-1525.898803711,1.959536791,120669.9921875,18.219999313
1684869352.70189,-1494.051147461,1.915703773,120230.0078125,18.209999084
1684869352.74244,-1536.012695313,1.973483682,120810,18.209999084
1684869352.78334,-1525.898803711,1.959536791,120669.9921875,18.219999313
1684869352.82244,-1525.898803711,1.959536791,120669.9921875,18.219999313
1684869352.86129,-1525.898803711,1.959536791,120669.9921875,18.219999313
1684869352.90165,-1556.932250977,2.002373695,121100,18.209999084
1684869352.94226,-1556.932250977,2.002373695,121100,18.219999313
1684869352.98327,-1556.932250977,2.002373695,121100,18.209999084
1684869353.02291,-1567.736572266,2.017316818,121250,18.209999084
1684869353.06248,-1567.736572266,2.017316818,121250,18.209999084
1684869353.10168,-1578.531005859,2.032259703,121400,18.200000763
1684869353.14219,-1556.932250977,2.002373695,121100,18.209999084
1684869353.18314,-1578.531005859,2.032259703,121400,18.200000763
1684869353.22249,-1567.736572266,2.017316818,121250,18.200000763
1684869353.26197,-1536.012695313,1.973483682,120810,18.190000534
1684869353.30135,-1578.531005859,2.032259703,121400,18.200000763
1684869353.34113,-1567.736572266,2.017316818,121250,18.200000763
1684869353.38228,-1578.531005859,2.032259703,121400,18.200000763
1684869353.42277,-1578.531005859,2.032259703,121400,18.200000763
1684869353.4628,-1567.736572266,2.017316818,121250,18.200000763
1684869353.50246,-1567.736572266,2.017316818,121250,18.190000534
1684869353.542,-1588.595703125,2.046206713,121540,18.190000534
1684869353.58386,-1588.595703125,2.046206713,121540,18.190000534
1684869353.62274,-1599.368408203,2.061149836,121690,18.190000534
1684869353.66343,-1578.531005859,2.032259703,121400,18.190000534
1684869353.70225,-1578.531005859,2.032259703,121400,18.180000305
1684869353.74196,-1588.595703125,2.046206713,121540,18.180000305
1684869353.78439,-1546.838012695,1.988426685,120960,18.180000305
1684869353.82259,-1589.313720703,2.047202826,121550,18.170000076
1684869353.86325,-1589.313720703,2.047202826,121550,18.170000076
1684869353.90308,-1589.313720703,2.047202826,121550,18.170000076
1684869353.94218,-1620.165527344,2.09003973,121980.0078125,18.170000076
1684869353.98364,-1589.313720703,2.047202826,121550,18.170000076
1684869354.02144,-1599.368408203,2.061149836,121690,18.159999847
1684869354.06251,-1589.313720703,2.047202826,121550,18.159999847
1684869354.10251,-1610.130249023,2.076092958,121840,18.159999847
1684869354.14206,-1599.368408203,2.061149836,121690,18.170000076
1684869354.18255,-1610.130249023,2.076092958,121840,18.159999847
1684869354.22145,-1620.165527344,2.09003973,121980.0078125,18.149999619
1684869354.26114,-1620.165527344,2.09003973,121980.0078125,18.159999847
1684869354.30257,-1599.368408203,2.061149836,121690,18.149999619
1684869354.34252,-1610.130249023,2.076092958,121840,18.149999619
1684869354.38397,-1610.130249023,2.076092958,121840,18.149999619
1684869354.42212,-1630.907592773,2.104982853,122130.0078125,18.149999619
1684869354.46172,-1630.907592773,2.104982853,122130.0078125,18.149999619
1684869354.50135,-1630.907592773,2.104982853,122130.0078125,18.149999619
1684869354.54164,-1620.165527344,2.09003973,121980.0078125,18.149999619
1684869354.58498,-1651.643310547,2.133872747,122419.9921875,18.149999619
1684869354.622,-1641.638183594,2.119925976,122280.0078125,18.149999619
1684869354.66203,-1641.638183594,2.119925976,122280.0078125,18.149999619
1684869354.70271,-1662.353271484,2.14881587,122569.9921875,18.149999619
1684869354.74321,-1672.340087891,2.162762642,122710,18.149999619
1684869354.78315,-1641.638183594,2.119925976,122280.0078125,18.149999619
1684869354.82265,-1683.030517578,2.177705765,122860,18.149999619
1684869354.86178,-1651.643310547,2.133872747,122419.9921875,18.149999619
1684869354.90127,-1673.053466797,2.163758993,122719.9921875,18.13999939
1684869354.94115,-1693.709350586,2.192648888,123010,18.13999939
1684869354.98631,-1693.709350586,2.192648888,123010,18.149999619
1684869355.02237,-1651.643310547,2.133872747,122419.9921875,18.13999939
1684869355.06169,-1693.709350586,2.192648888,123010,18.13999939
1684869355.101,-1724.974853516,2.236481905,123450,18.13999939
1684869355.14187,-1683.030517578,2.177705765,122860,18.129999161
1684869355.18305,-1673.053466797,2.163758993,122719.9921875,18.13999939
1684869355.22213,-1703.667358398,2.206595898,123150,18.129999161
1684869355.26282,-1734.904052734,2.250428915,123590,18.129999161
1684869355.30286,-1714.325927734,2.221538782,123300,18.129999161
1684869355.34143,-1703.667358398,2.206595898,123150,18.129999161
1684869355.38509,-1724.974853516,2.236481905,123450,18.120000839
1684869355.4218,-1703.667358398,2.206595898,123150,18.129999161
1684869355.46216,-1703.667358398,2.206595898,123150,18.129999161
1684869355.50237,-1703.667358398,2.206595898,123150,18.129999161
1684869355.54188,-1703.667358398,2.206595898,123150,18.120000839
1684869355.58227,-1703.667358398,2.206595898,123150,18.120000839
1684869355.62274,-1693.709350586,2.192648888,123010,18.120000839
1684869355.66295,-1714.325927734,2.221538782,123300,18.120000839
1684869355.70255,-1714.325927734,2.221538782,123300,18.120000839
1684869355.74273,-1734.904052734,2.250428915,123590,18.120000839
1684869355.78586,-1703.667358398,2.206595898,123150,18.11000061
1684869355.82173,-1714.325927734,2.221538782,123300,18.120000839
1684869355.86186,-1703.667358398,2.206595898,123150,18.120000839
1684869355.90135,-1693.709350586,2.192648888,123010,18.120000839
1684869355.94295,-1703.667358398,2.206595898,123150,18.11000061
1684869355.98521,-1673.053466797,2.163758993,122719.9921875,18.11000061
1684869356.02209,-1714.325927734,2.221538782,123300,18.120000839
1684869356.06178,-1703.667358398,2.206595898,123150,18.11000061
1684869356.10176,-1693.709350586,2.192648888,123010,18.11000061
1684869356.14263,-1683.030517578,2.177705765,122860,18.11000061
1684869356.18305,-1683.030517578,2.177705765,122860,18.11000061
1684869356.22235,-1683.030517578,2.177705765,122860,18.11000061
1684869356.26175,-1651.643310547,2.133872747,122419.9921875,18.11000061
1684869356.30144,-1651.643310547,2.133872747,122419.9921875,18.11000061
1684869356.34139,-1673.053466797,2.163758993,122719.9921875,18.11000061
1684869356.38314,-1683.030517578,2.177705765,122860,18.11000061
1684869356.42288,-1683.030517578,2.177705765,122860,18.11000061
1684869356.4624,-1651.643310547,2.133872747,122419.9921875,18.11000061
1684869356.50168,-1673.053466797,2.163758993,122719.9921875,18.11000061
1684869356.54153,-1683.030517578,2.177705765,122860,18.100000381
1684869356.58304,-1662.353271484,2.14881587,122569.9921875,18.11000061
1684869356.62263,-1630.907592773,2.104982853,122130.0078125,18.11000061
1684869356.6628,-1641.638183594,2.119925976,122280.0078125,18.11000061
1684869356.702,-1630.907592773,2.104982853,122130.0078125,18.11000061
1684869356.74163,-1620.882324219,2.091035843,121990,18.090000153
1684869356.78162,-1630.907592773,2.104982853,122130.0078125,18.100000381
1684869356.822,-1610.130249023,2.076092958,121840,18.090000153
1684869356.8631,-1630.907592773,2.104982853,122130.0078125,18.100000381
1684869356.90292,-1641.638183594,2.119925976,122280.0078125,18.090000153
1684869356.94259,-1610.130249023,2.076092958,121840,18.100000381
1684869356.98497,-1641.638183594,2.119925976,122280.0078125,18.090000153
1684869357.02166,-1620.882324219,2.091035843,121990,18.090000153
1684869357.06211,-1620.882324219,2.091035843,121990,18.090000153
1684869357.10253,-1630.907592773,2.104982853,122130.0078125,18.100000381
1684869357.14228,-1630.907592773,2.104982853,122130.0078125,18.090000153
1684869357.18308,-1630.907592773,2.104982853,122130.0078125,18.090000153
1684869357.22176,-1630.907592773,2.104982853,122130.0078125,18.090000153
1684869357.26255,-1610.130249023,2.076092958,121840,18.090000153
1684869357.30243,-1620.882324219,2.091035843,121990,18.090000153
1684869357.34268,-1630.907592773,2.104982853,122130.0078125,18.090000153
1684869357.38274,-1630.907592773,2.104982853,122130.0078125,18.090000153
1684869357.42224,-1652.358032227,2.134869099,122430.0078125,18.079999924
1684869357.46206,-1620.882324219,2.091035843,121990,18.090000153
1684869357.50144,-1630.907592773,2.104982853,122130.0078125,18.079999924
1684869357.54161,-1641.638183594,2.119925976,122280.0078125,18.090000153
1684869357.58169,-1620.882324219,2.091035843,121990,18.090000153
1684869357.62282,-1620.882324219,2.091035843,121990,18.079999924
1684869357.66121,-1652.358032227,2.134869099,122430.0078125,18.079999924
1684869357.70128,-1630.907592773,2.104982853,122130.0078125,18.079999924
1684869357.74199,-1652.358032227,2.134869099,122430.0078125,18.079999924
1684869357.78247,-1630.907592773,2.104982853,122130.0078125,18.079999924
1684869357.82274,-1652.358032227,2.134869099,122430.0078125,18.079999924
1684869357.86249,-1652.358032227,2.134869099,122430.0078125,18.079999924
1684869357.90218,-1630.907592773,2.104982853,122130.0078125,18.079999924
1684869357.94232,-1662.353271484,2.14881587,122569.9921875,18.079999924
1684869357.98245,-1641.638183594,2.119925976,122280.0078125,18.079999924
1684869358.02168,-1662.353271484,2.14881587,122569.9921875,18.079999924
1684869358.06251,-1673.053466797,2.163758993,122719.9921875,18.079999924
1684869358.10297,-1673.053466797,2.163758993,122719.9921875,18.069999695
1684869358.18519,-1662.353271484,2.14881587,122569.9921875,18.079999924
1684869358.22209,-1662.353271484,2.14881587,122569.9921875,18.079999924
1684869358.26245,-1693.709350586,2.192648888,123010,18.069999695
1684869358.30268,-1683.030517578,2.177705765,122860,18.069999695
1684869358.34221,-1673.053466797,2.163758993,122719.9921875,18.069999695
1684869358.38299,-1704.377807617,2.20759201,123160,18.069999695
1684869358.42156,-1704.377807617,2.20759201,123160,18.079999924
1684869358.46103,-1704.377807617,2.20759201,123160,18.069999695
1684869358.50411,-1693.709350586,2.192648888,123010,18.069999695
1684869358.54165,-1704.377807617,2.20759201,123160,18.069999695
1684869358.58383,-1734.904052734,2.250428915,123590,18.069999695
1684869358.622,-1683.030517578,2.177705765,122860,18.069999695
1684869358.6617,-1683.030517578,2.177705765,122860,18.069999695
1684869358.70133,-1693.709350586,2.192648888,123010,18.069999695
1684869358.74277,-1683.030517578,2.177705765,122860,18.069999695
1684869358.7831,-1714.325927734,2.221538782,123300,18.069999695
1684869358.82206,-1724.974853516,2.236481905,123450,18.069999695
1684869358.86198,-1693.709350586,2.192648888,123010,18.069999695
1684869358.90199,-1704.377807617,2.20759201,123160,18.069999695
1684869358.94238,-1714.325927734,2.221538782,123300,18.069999695
1684869358.98351,-1704.377807617,2.20759201,123160,18.069999695
1684869359.02299,-1714.325927734,2.221538782,123300,18.069999695
1684869359.06201,-1734.904052734,2.250428915,123590,18.069999695
1684869359.10157,-1704.377807617,2.20759201,123160,18.069999695
1684869359.1417,-1724.974853516,2.236481905,123450,18.069999695
1684869359.18289,-1683.030517578,2.177705765,122860,18.069999695
1684869359.22246,-1704.377807617,2.20759201,123160,18.059999466
1684869359.26186,-1704.377807617,2.20759201,123160,18.069999695
1684869359.30149,-1704.377807617,2.20759201,123160,18.069999695
1684869359.34137,-1714.325927734,2.221538782,123300,18.069999695
1684869359.38268,-1714.325927734,2.221538782,123300,18.069999695
1684869359.4226,-1724.974853516,2.236481905,123450,18.069999695
1684869359.46269,-1724.974853516,2.236481905,123450,18.069999695
1684869359.50259,-1724.974853516,2.236481905,123450,18.069999695
1684869359.54202,-1714.325927734,2.221538782,123300,18.069999695
1684869359.58219,-1714.325927734,2.221538782,123300,18.069999695
1684869359.62171,-1683.030517578,2.177705765,122860,18.069999695
1684869359.66228,-1735.612426758,2.251425028,123600,18.069999695
1684869359.70205,-1693.709350586,2.192648888,123010,18.069999695
1684869359.74189,-1724.974853516,2.236481905,123450,18.059999466
1684869359.78214,-1704.377807617,2.20759201,123160,18.069999695
1684869359.82274,-1683.030517578,2.177705765,122860,18.069999695
1684869359.86313,-1683.030517578,2.177705765,122860,18.069999695
1684869359.90265,-1714.325927734,2.221538782,123300,18.069999695
1684869359.94241,-1704.377807617,2.20759201,123160,18.059999466
1684869359.98235,-1693.709350586,2.192648888,123010,18.069999695
1684869360.02163,-1693.709350586,2.192648888,123010,18.059999466
1684869360.06133,-1673.053466797,2.163758993,122719.9921875,18.059999466
1684869360.1016,-1652.358032227,2.134869099,122430.0078125,18.069999695
1684869360.14174,-1683.74230957,2.178702116,122869.9921875,18.059999466
1684869360.18213,-1652.358032227,2.134869099,122430.0078125,18.069999695
1684869360.22121,-1652.358032227,2.134869099,122430.0078125,18.069999695
1684869360.26184,-1641.638183594,2.119925976,122280.0078125,18.059999466
1684869360.30271,-1641.638183594,2.119925976,122280.0078125,18.059999466
1684869360.34284,-1673.053466797,2.163758993,122719.9921875,18.059999466
1684869360.3831,-1652.358032227,2.134869099,122430.0078125,18.049999237
1684869360.42252,-1631.622802734,2.105978966,122140,18.059999466
1684869360.46172,-1662.353271484,2.14881587,122569.9921875,18.049999237
1684869360.50147,-1600.085693359,2.062145948,121700,18.059999466
1684869360.54192,-1641.638183594,2.119925976,122280.0078125,18.059999466
1684869360.58272,-1641.638183594,2.119925976,122280.0078125,18.049999237
1684869360.62183,-1610.130249023,2.076092958,121840,18.059999466
1684869360.66196,-1610.130249023,2.076092958,121840,18.049999237
1684869360.70314,-1610.130249023,2.076092958,121840,18.049999237
1684869360.74231,-1600.085693359,2.062145948,121700,18.049999237
1684869360.78266,-1631.622802734,2.105978966,122140,18.049999237
1684869360.82232,-1600.085693359,2.062145948,121700,18.049999237
1684869360.86205,-1620.882324219,2.091035843,121990,18.059999466
1684869360.9022,-1610.130249023,2.076092958,121840,18.049999237
1684869360.94175,-1589.313720703,2.047202826,121550,18.059999466
1684869360.98163,-1600.085693359,2.062145948,121700,18.049999237
1684869361.0216,-1600.085693359,2.062145948,121700,18.049999237
1684869361.06274,-1600.085693359,2.062145948,121700,18.049999237
1684869361.10166,-1557.65246582,2.003369808,121110,18.049999237
1684869361.14222,-1579.249755859,2.033256054,121410,18.049999237
1684869361.18204,-1579.249755859,2.033256054,121410,18.049999237
1684869361.22222,-1557.65246582,2.003369808,121110,18.049999237
1684869361.26263,-1515.776245117,1.9455899,120530.0078125,18.049999237
1684869361.30323,-1504.918701172,1.930646777,120380.0078125,18.049999237
1684869361.34216,-1504.918701172,1.930646777,120380.0078125,18.049999237
1684869361.3819,-1536.73425293,1.974479914,120819.9921875,18.040000916
1684869361.42164,-1451.925415039,1.857923746,119650,18.040000916
1684869361.46164,-1441.732177734,1.843976855,119510,18.040000916
1684869361.5036,-1409.633178711,1.800143838,119069.9921875,18.040000916
1684869361.54252,-1409.633178711,1.800143838,119069.9921875,18.040000916
1684869361.58235,-1388.42578125,1.771253824,118780.0078125,18.040000916
1684869361.62199,-1377.438842773,1.756310821,118630.0078125,18.030000687
1684869361.66249,-1334.852539063,1.698530912,118050,18.040000916
1684869361.70287,-1312.758178711,1.668644667,117750,18.040000916
1684869361.74189,-1291.357421875,1.639754772,117460,18.040000916
1684869361.78193,-1269.912841797,1.610864758,117169.9921875,18.030000687
1684869361.82146,-1237.296630859,1.567031741,116730.0078125,18.040000916
1684869361.86166,-1237.296630859,1.567031741,116730.0078125,18.040000916
1684869361.90204,-1215.744262695,1.538141727,116440,18.040000916
1684869361.94228,-1194.147583008,1.509251714,116150,18.030000687
1684869361.98313,-1172.508056641,1.480361819,115860,18.030000687
1684869362.02198,-1139.591064453,1.436528683,115419.9921875,18.030000687
1684869362.06186,-1128.346679688,1.421585679,115269.9921875,18.030000687
1684869362.10234,-1095.294067383,1.377752542,114830.0078125,18.030000687
1684869362.14251,-1084.755493164,1.363805771,114690,18.030000687
1684869362.18195,-1029.635498047,1.29108274,113960,18.030000687
1684869362.22146,-1029.635498047,1.29108274,113960,18.030000687
1684869362.26191,-984.877380371,1.2323066,113369.9921875,18.030000687
1684869362.30197,-974.229858398,1.218359709,113230.0078125,18.030000687
1684869362.3424,-974.229858398,1.218359709,113230.0078125,18.030000687
1684869362.38282,-962.809570313,1.203416586,113080.0078125,18.030000687
1684869362.42229,-952.139038086,1.189469695,112940,18.030000687
1684869362.46182,-907.052978516,1.130693555,112350,18.030000687
1684869362.50583,-884.821960449,1.101803541,112060,18.030000687
1684869362.54278,-851.002319336,1.057970524,111619.9921875,18.030000687
1684869362.58273,-851.002319336,1.057970524,111619.9921875,18.030000687
1684869362.62231,-828.65435791,1.029080629,111330.0078125,18.030000687
1684869362.66268,-828.65435791,1.029080629,111330.0078125,18.030000687
1684869362.70182,-794.654907227,0.985247493,110890,18.030000687
1684869362.74141,-794.654907227,0.985247493,110890,18.030000687
1684869362.78128,-794.654907227,0.985247493,110890,18.030000687
1684869362.82282,-783.813964844,0.971300662,110750,18.030000687
1684869362.8628,-760.54699707,0.941414475,110450,18.030000687
1684869362.90238,-760.54699707,0.941414475,110450,18.030000687
1684869362.94189,-715.416748047,0.883634508,109869.9921875,18.030000687
1684869362.98202,-715.416748047,0.883634508,109869.9921875,18.030000687
1684869363.02284,-692.780639648,0.854744554,109580.0078125,18.030000687
1684869363.06258,-703.714233398,0.868691444,109719.9921875,18.040000916
1684869363.10262,-715.416748047,0.883634508,109869.9921875,18.040000916
1684869363.14162,-670.095092773,0.825854599,109290,18.030000687
1684869363.18177,-670.095092773,0.825854599,109290,18.030000687
1684869363.22211,-646.575439453,0.795968413,108990,18.040000916
1684869363.26335,-635.581604004,0.782021523,108850,18.030000687
1684869363.30315,-611.984924316,0.752135336,108550,18.040000916
1684869363.34196,-635.581604004,0.782021523,108850,18.040000916
1684869363.38149,-611.984924316,0.752135336,108550,18.040000916
1684869363.42285,-589.125,0.723245382,108260,18.049999237
1684869363.4627,-623.790344238,0.767078459,108700,18.040000916
1684869363.50318,-623.790344238,0.767078459,108700,18.040000916
1684869363.54223,-589.125,0.723245382,108260,18.049999237
1684869363.58171,-554.345336914,0.679412365,107819.9921875,18.040000916
1684869363.62105,-578.071105957,0.709298491,108119.9921875,18.049999237
1684869363.66201,-554.345336914,0.679412365,107819.9921875,18.049999237
1684869363.70287,-520.246337891,0.63657552,107390,18.049999237
1684869363.74282,-508.325317383,0.621632397,107240,18.059999466
1684869363.78257,-554.345336914,0.679412365,107819.9921875,18.059999466
1684869363.82195,-519.452514648,0.635579288,107380.0078125,18.059999466
1684869363.86164,-496.389831543,0.606689334,107090,18.059999466
1684869363.9028,-508.325317383,0.621632397,107240,18.069999695
1684869363.94247,-496.389831543,0.606689334,107090,18.069999695
1684869363.98205,-496.389831543,0.606689334,107090,18.069999695
1684869364.02167,-450.114318848,0.548909366,106510,18.069999695
1684869364.06207,-438.112609863,0.533966303,106360,18.069999695
1684869364.10279,-461.303161621,0.562856257,106650,18.069999695
1684869364.14244,-438.112609863,0.533966303,106360,18.069999695
1684869364.18368,-414.871734619,0.505076349,106069.9921875,18.069999695
1684869364.22244,-414.871734619,0.505076349,106069.9921875,18.069999695
1684869364.26193,-414.871734619,0.505076349,106069.9921875,18.069999695
1684869364.30259,-414.871734619,0.505076349,106069.9921875,18.069999695
1684869364.34177,-402.830657959,0.490133256,105919.9921875,18.069999695
1684869364.38177,-367.429840088,0.446300179,105480.0078125,18.079999924
1684869364.42196,-367.429840088,0.446300179,105480.0078125,18.079999924
1684869364.46177,-379.511535645,0.461243272,105630.0078125,18.079999924
1684869364.50162,-379.511535645,0.461243272,105630.0078125,18.079999924
1684869364.54215,-344.031890869,0.417410225,105190,18.079999924
1684869364.58228,-356.140533447,0.432353318,105340,18.079999924
1684869364.62246,-331.90927124,0.402467132,105040,18.090000153
1684869364.66261,-308.430877686,0.373577178,104750,18.090000153
1684869364.70252,-320.581634521,0.388520241,104900,18.090000153
1684869364.742,-320.581634521,0.388520241,104900,18.069999695
1684869364.782,-308.430877686,0.373577178,104750,18.090000153
1684869364.8215,-261.317749023,0.31579724,104169.9921875,18.090000153
1684869364.86169,-261.317749023,0.31579724,104169.9921875,18.090000153
1684869364.90401,-272.709564209,0.329744101,104310,18.100000381
1684869364.94298,-261.317749023,0.31579724,104169.9921875,18.100000381
1684869364.98249,-225.435134888,0.271964192,103730.0078125,18.100000381
1684869365.0224,-237.681488037,0.286907256,103880.0078125,18.100000381
1684869365.06213,-237.681488037,0.286907256,103880.0078125,18.100000381
1684869365.10379,-249.098052979,0.300854146,104019.9921875,18.100000381
1684869365.14211,-225.435134888,0.271964192,103730.0078125,18.100000381
1684869365.18197,-213.174438477,0.257021099,103580.0078125,18.11000061
1684869365.22179,-236.86505127,0.285911053,103869.9921875,18.11000061
1684869365.26173,-201.717605591,0.243074208,103440,18.11000061
1684869365.30141,-213.174438477,0.257021099,103580.0078125,18.11000061
1684869365.34138,-213.174438477,0.257021099,103580.0078125,18.11000061
1684869365.38251,-189.428085327,0.22813113,103290,18.11000061
1684869365.4222,-213.174438477,0.257021099,103580.0078125,18.11000061
1684869365.46212,-213.174438477,0.257021099,103580.0078125,18.11000061
1684869365.50272,-177.125076294,0.213188037,103140,18.11000061
1684869365.54176,-153.297592163,0.184298068,102850,18.11000061
1684869365.58264,-201.717605591,0.243074208,103440,18.11000061
1684869365.62164,-165.628662109,0.199241161,103000,18.11000061
1684869365.66267,-177.125076294,0.213188037,103140,18.120000839
1684869365.70243,-153.297592163,0.184298068,102850,18.120000839
1684869365.74183,-165.628662109,0.199241161,103000,18.120000839
1684869365.78278,-129.414657593,0.155408099,102560,18.120000839
1684869365.82289,-165.628662109,0.199241161,103000,18.120000839
1684869365.86276,-153.297592163,0.184298068,102850,18.120000839
1684869365.90293,-153.297592163,0.184298068,102850,18.120000839
1684869365.94211,-129.414657593,0.155408099,102560,18.129999161
1684869365.9833,-153.297592163,0.184298068,102850,18.129999161
1684869366.02308,-165.628662109,0.199241161,103000,18.129999161
1684869366.06253,-189.428085327,0.22813113,103290,18.129999161
1684869366.10464,-165.628662109,0.199241161,103000,18.129999161
1684869366.14137,-177.125076294,0.213188037,103140,18.13999939
1684869366.18125,-153.297592163,0.184298068,102850,18.13999939
1684869366.22112,-189.428085327,0.22813113,103290,18.13999939
1684869366.26319,-165.628662109,0.199241161,103000,18.13999939
1684869366.30537,-200.898361206,0.242078006,103430.0078125,18.13999939
1684869366.34191,-200.898361206,0.242078006,103430.0078125,18.13999939
1684869366.38165,-200.898361206,0.242078006,103430.0078125,18.129999161
1684869366.42193,-200.898361206,0.242078006,103430.0078125,18.13999939
1684869366.46323,-200.898361206,0.242078006,103430.0078125,18.13999939
1684869366.50333,-213.174438477,0.257021099,103580.0078125,18.13999939
1684869366.54159,-189.428085327,0.22813113,103290,18.129999161
1684869366.58138,-189.428085327,0.22813113,103290,18.13999939
1684869366.62149,-177.125076294,0.213188037,103140,18.13999939
1684869366.66257,-200.898361206,0.242078006,103430.0078125,18.149999619
1684869366.70357,-200.898361206,0.242078006,103430.0078125,18.149999619
1684869366.74274,-224.617736816,0.27096796,103719.9921875,18.149999619
1684869366.78237,-213.174438477,0.257021099,103580.0078125,18.149999619
1684869366.82144,-224.617736816,0.27096796,103719.9921875,18.149999619
1684869366.86169,-225.435134888,0.271964192,103730.0078125,18.13999939
1684869366.90355,-224.617736816,0.27096796,103719.9921875,18.149999619
1684869366.94281,-224.617736816,0.27096796,103719.9921875,18.149999619
1684869366.98253,-224.617736816,0.27096796,103719.9921875,18.149999619
1684869367.02111,-224.617736816,0.27096796,103719.9921875,18.149999619
1684869367.06124,-200.898361206,0.242078006,103430.0078125,18.149999619
1684869367.10173,-249.098052979,0.300854146,104019.9921875,18.149999619
1684869367.14215,-213.174438477,0.257021099,103580.0078125,18.149999619
1684869367.18297,-200.898361206,0.242078006,103430.0078125,18.149999619
1684869367.2227,-200.898361206,0.242078006,103430.0078125,18.149999619
1684869367.26241,-224.617736816,0.27096796,103719.9921875,18.149999619
1684869367.30286,-224.617736816,0.27096796,103719.9921875,18.149999619
1684869367.34154,-213.174438477,0.257021099,103580.0078125,18.149999619
1684869367.38168,-213.174438477,0.257021099,103580.0078125,18.149999619
1684869367.42238,-224.617736816,0.27096796,103719.9921875,18.159999847
1684869367.46209,-224.617736816,0.27096796,103719.9921875,18.159999847
1684869367.5028,-224.617736816,0.27096796,103719.9921875,18.159999847
1684869367.54228,-200.898361206,0.242078006,103430.0078125,18.149999619
1684869367.5822,-213.174438477,0.257021099,103580.0078125,18.159999847
1684869367.62254,-189.428085327,0.22813113,103290,18.149999619
1684869367.66226,-189.428085327,0.22813113,103290,18.159999847
1684869367.70248,-189.428085327,0.22813113,103290,18.159999847
1684869367.7417,-200.898361206,0.242078006,103430.0078125,18.149999619
1684869367.78182,-189.428085327,0.22813113,103290,18.149999619
1684869367.8217,-189.428085327,0.22813113,103290,18.159999847
1684869367.86138,-177.125076294,0.213188037,103140,18.149999619
1684869367.90357,-200.898361206,0.242078006,103430.0078125,18.159999847
1684869367.94128,-177.125076294,0.213188037,103140,18.159999847
1684869367.98162,-164.807571411,0.198244944,102990,18.159999847
1684869368.02193,-153.297592163,0.184298068,102850,18.159999847
1684869368.06184,-164.807571411,0.198244944,102990,18.159999847
1684869368.10307,-153.297592163,0.184298068,102850,18.159999847
1684869368.14201,-153.297592163,0.184298068,102850,18.170000076
1684869368.18205,-164.807571411,0.198244944,102990,18.170000076
1684869368.22146,-153.297592163,0.184298068,102850,18.170000076
1684869368.26181,-140.950973511,0.16935499,102700,18.170000076
1684869368.30194,-140.950973511,0.16935499,102700,18.170000076
1684869368.34278,-164.807571411,0.198244944,102990,18.170000076
1684869368.38242,-140.950973511,0.16935499,102700,18.170000076
1684869368.42225,-164.807571411,0.198244944,102990,18.170000076
1684869368.46216,-104.652145386,0.125521928,102260,18.159999847
1684869368.5032,-117.040748596,0.140465021,102410,18.170000076
1684869368.5449,-128.59072876,0.154411897,102550,18.170000076
1684869368.58192,-140.950973511,0.16935499,102700,18.170000076
1684869368.62146,-153.297592163,0.184298068,102850,18.170000076
1684869368.66199,-117.040748596,0.140465021,102410,18.180000305
1684869368.70222,-104.652145386,0.125521928,102260,18.180000305
1684869368.74139,-128.59072876,0.154411897,102550,18.170000076
1684869368.78178,-128.59072876,0.154411897,102550,18.180000305
1684869368.82316,-153.297592163,0.184298068,102850,18.180000305
1684869368.86224,-140.950973511,0.16935499,102700,18.170000076
1684869368.90202,-153.297592163,0.184298068,102850,18.170000076
1684869368.94215,-104.652145386,0.125521928,102260,18.180000305
1684869368.98214,-153.297592163,0.184298068,102850,18.170000076
1684869369.02195,-153.297592163,0.184298068,102850,18.170000076
1684869369.06166,-153.297592163,0.184298068,102850,18.170000076
1684869369.10214,-153.297592163,0.184298068,102850,18.180000305
1684869369.14147,-153.297592163,0.184298068,102850,18.180000305
