stamp,angular_velocity/x,angular_velocity/y,angular_velocity/z,linear_acceleration/x,linear_acceleration/y,linear_acceleration/z,pitch
1684869350.46266,-0.00057468,-0.00023479,-0.00216499,-0.219360635,3.856138945,9.252167702,-0.022362785
1684869350.50288,-0.00062995,-0.00018829,-0.00221649,-0.29145202,3.973917246,9.180276871,-0.029714058
1684869350.54251,-0.00087591,-0.00022365,-0.0022114,-0.234718621,4.019355297,9.192267418,-0.023928748
1684869350.58214,-0.00130721,-0.00024391,-0.00222958,-0.272078991,3.854482651,9.156356812,-0.027738418
1684869350.6218,-0.00107991,-0.00023638,-0.00223905,-0.239071876,3.985969543,9.225813866,-0.024372635
1684869350.66303,-0.00090362,-0.00022382,-0.00225785,-0.347490996,3.927198648,9.180016518,-0.035429532
1684869350.70142,-0.00088511,-0.00023809,-0.00229028,-0.316570282,3.830236673,9.20629406,-0.032275765
1684869350.74227,-0.00074139,-0.00022956,-0.0022486,-0.361276686,3.942438364,9.233957291,-0.036835719
1684869350.78249,-0.0001994,-0.00030771,-0.00225291,-0.33103621,3.878348351,9.061542511,-0.033751179
1684869350.82128,0.00004138,-0.00108427,-0.00217689,-0.300622463,3.848206043,8.682255745,-0.03064929
1684869350.86221,0.00110781,-0.00250161,-0.00193333,-0.208038166,3.743362665,8.448684692,-0.021208335
1684869350.90211,0.00066163,-0.00407998,-0.00171551,-0.072352827,4.004350185,8.35248661,-0.007375482
1684869350.94279,0.00074582,-0.00540248,-0.00153728,-0.093027733,3.933123112,8.310563087,-0.009483091
1684869350.98258,0.00045641,-0.00641618,-0.00139392,0.210819587,3.827487469,8.339776993,0.021491928
1684869351.02232,0.00013615,-0.00716491,-0.00124346,0.274233282,3.80855155,8.218150139,0.027958105
1684869351.06193,0.00016007,-0.00772547,-0.00102894,0.475405633,3.901626825,8.3976717,0.048480317
1684869351.10165,-0.00031556,-0.00813944,-0.00096471,0.540510297,3.816571236,8.075219154,0.055125805
1684869351.14177,-0.00017442,-0.00856632,-0.0008459,0.748631656,3.859162092,8.20860672,0.07638738
1684869351.18217,0.0001945,-0.00880999,-0.00074648,0.955263674,3.81852603,8.18978405,0.097531072
1684869351.22238,0.00013308,-0.00896691,-0.0006894,1.100693822,3.896449566,8.072805405,0.112437968
1684869351.26195,0.00025737,-0.00909269,-0.00062335,1.314351797,3.730577707,8.219557762,0.134384933
1684869351.30221,-0.00000219,-0.00908164,-0.00063724,1.435205698,3.832576752,8.004725456,0.146827263
1684869351.34216,-0.00062297,-0.00900309,-0.00067009,1.690559626,3.888460398,8.157958031,0.173194811
1684869351.38302,-0.00101151,-0.00887543,-0.00072669,1.760369539,3.778915644,8.157341957,0.180423725
1684869351.42231,-0.00105483,-0.00840669,-0.00079097,1.853555441,3.666689634,8.183787346,0.190088202
1684869351.46196,-0.00111539,-0.00774317,-0.00091264,1.969791174,3.822475433,8.180293083,0.202168572
1684869351.5017,-0.00073563,-0.00710602,-0.00102503,2.071044922,3.724970579,8.268526077,0.212716236
1684869351.54176,-0.00084344,-0.00656711,-0.00108521,2.303558826,3.7932477,8.274392128,0.237030725
1684869351.58186,-0.00063079,-0.00594699,-0.00115089,2.359246492,3.822717428,8.189772606,0.242874793
1684869351.62131,-0.00016748,-0.00526324,-0.0011475,2.555272818,3.606451273,8.339748383,0.263515533
1684869351.66266,-0.00040452,-0.00461641,-0.00118528,2.542197466,3.76149559,8.404251099,0.262135275
1684869351.7023,-0.00077991,-0.00387149,-0.00126095,2.574991465,3.855321646,8.345883369,0.265598043
1684869351.74264,-0.00070609,-0.00320863,-0.00133621,2.671474457,3.789972067,8.405714989,0.275804952
1684869351.78286,-0.00138827,-0.00262013,-0.00152661,2.699580431,3.62651062,8.51642704,0.278783779
1684869351.82242,-0.00149031,-0.00193344,-0.00169026,2.737064838,3.904967308,8.480519295,0.282760545
1684869351.86216,-0.00120697,-0.00113762,-0.00184741,2.764354229,3.895540953,8.528412819,0.285658598
1684869351.90203,-0.00108158,-0.0004012,-0.00191234,2.781910658,3.716920137,8.701618195,0.287524343
1684869351.94244,-0.00134182,0.00032894,-0.00202978,2.730863094,3.658925295,8.714453697,0.282102279
1684869351.98191,-0.00134261,0.00098652,-0.00215149,2.666162014,3.899231434,8.842465401,0.275242193
1684869352.02183,-0.00144851,0.00163272,-0.00222645,2.739368916,3.73835659,8.944060326,0.283005136
1684869352.06212,-0.00180667,0.00216863,-0.00230971,2.701688528,3.718115091,8.934552193,0.279007308
1684869352.10283,-0.00226776,0.00256143,-0.00238243,2.620103598,3.592721701,9.047979355,0.270366846
1684869352.14273,-0.00255773,0.00287863,-0.00245925,2.660794258,3.661125422,9.222937584,0.274673666
1684869352.18281,-0.0028293,0.00316296,-0.00257766,2.568793297,3.708755016,9.19420433,0.26494332
1684869352.2224,-0.00363397,0.00348883,-0.00261244,2.405352831,3.576638222,9.259587288,0.247719763
1684869352.26272,-0.00457341,0.00375966,-0.00268852,2.349812746,3.368294954,9.463133812,0.241884191
1684869352.303,-0.00488231,0.00401202,-0.0027648,2.324289083,3.518684864,9.528481483,0.239205259
1684869352.34292,-0.00473242,0.00424754,-0.00279939,2.266230106,3.322400331,9.614935875,0.233117939
1684869352.382,-0.00445768,0.00442642,-0.00281959,2.017732143,3.150926828,9.591911316,0.207159695
1684869352.42165,-0.00444301,0.00453748,-0.00286702,2.018781424,3.139870167,9.803770065,0.207268993
1684869352.46135,-0.00462767,0.00465937,-0.00288186,1.809061527,3.182639599,9.663852692,0.185471474
1684869352.50105,-0.00471524,0.00473884,-0.0028871,1.725280285,2.95840621,9.890364647,0.176789016
1684869352.54203,-0.00446428,0.00481557,-0.00294831,1.627021909,2.899631262,9.859584808,0.166623339
1684869352.58316,-0.0040468,0.0048356,-0.0029766,1.533148408,2.861983299,10.117612839,0.156927538
1684869352.62193,-0.00385184,0.00488083,-0.00295385,1.339792728,2.829097748,9.943470001,0.137002361
1684869352.66196,-0.00375396,0.00494474,-0.00300556,1.208738804,2.720158339,10.019750595,0.123528888
1684869352.70193,-0.00381396,0.00497742,-0.00303832,1.109359384,2.622932673,10.112958908,0.113326965
1684869352.74247,-0.00375356,0.00498572,-0.00308958,1.116610169,2.568263292,10.332789421,0.114070891
1684869352.7834,-0.00345216,0.00498846,-0.00308976,0.884266794,2.56900382,10.167419434,0.09026184
1684869352.82248,-0.00327127,0.00500113,-0.00308998,0.747846901,2.459258556,10.156349182,0.076307151
1684869352.86134,-0.00278923,0.00494565,-0.00308055,0.583102763,2.367895365,10.16442585,0.059474686
1684869352.9017,-0.00208927,0.00493679,-0.00310403,0.545788765,2.43347168,10.299283981,0.055664702
1684869352.9423,-0.00195518,0.00488018,-0.00309899,0.366305828,2.336951971,10.284830093,0.037348726
1684869352.98332,-0.00064818,0.00481561,-0.00302482,0.266521513,2.173705816,10.224357605,0.027171693
1684869353.02296,0.00163038,0.00444774,-0.00284644,0.059201889,2.276555538,10.065030098,0.006034888
1684869353.06253,0.00260107,0.00400514,-0.00274573,-0.035619579,2.466953039,10.128482819,-0.003630954
1684869353.10172,0.00335915,0.00364262,-0.00268272,-0.12536484,2.377045631,10.081427574,-0.012779638
1684869353.14223,0.00356558,0.00330729,-0.00262428,-0.184419394,2.331195593,10.110874176,-0.01880023
1684869353.1832,0.00401677,0.00281242,-0.00255071,-0.329836637,2.589511871,9.968019485,-0.033628829
1684869353.22254,0.00406917,0.00232062,-0.00244906,-0.471010566,2.642438412,9.839661598,-0.048031776
1684869353.26202,0.00418658,0.00183272,-0.00238465,-0.536911666,2.672488689,9.799078941,-0.054758418
1684869353.3014,0.00471193,0.00135165,-0.00225546,-0.509441078,2.829234362,9.842288971,-0.051954162
1684869353.34118,0.00457004,0.00093537,-0.00218688,-0.560546994,2.970696449,9.647937775,-0.057171506
1684869353.38233,0.00477575,0.00051723,-0.00202086,-0.640086055,2.971884012,9.522910118,-0.06529471
1684869353.42281,0.00430379,-0.00005001,-0.00196013,-0.74954313,3.071969748,9.347216606,-0.076480565
1684869353.46285,0.00366033,-0.00061612,-0.00190859,-0.556710064,3.188467979,9.577011108,-0.056779746
1684869353.50249,0.00267912,-0.00105904,-0.00185324,-0.690324306,3.300092697,9.275235176,-0.070427657
1684869353.54205,0.00225983,-0.00135736,-0.00179012,-0.627504349,3.216195583,9.330031395,-0.064009486
1684869353.58392,0.0017343,-0.00160405,-0.00175059,-0.640162289,3.216006994,9.319416046,-0.065302498
1684869353.62278,0.00130633,-0.00185087,-0.00171107,-0.547767639,3.417456627,9.392176628,-0.055866736
1684869353.66347,0.00115185,-0.0020404,-0.00167693,-0.56402874,3.487060547,9.260966301,-0.057527009
1684869353.70229,0.00083571,-0.00218211,-0.00167557,-0.552582562,3.43874073,9.198306084,-0.056358328
1684869353.74201,0.00062155,-0.00231514,-0.00167436,-0.543403924,3.326893806,9.082284927,-0.055421223
1684869353.78443,0.00032457,-0.00236908,-0.00172022,-0.414112836,3.43372488,9.289486885,-0.042225884
1684869353.82264,0.00029154,-0.00245697,-0.00171018,-0.400306761,3.495394707,9.166034698,-0.040817323
1684869353.8633,0.00021239,-0.00251216,-0.00171432,-0.38169843,3.486507893,9.107266426,-0.03891894
1684869353.90311,0.00030979,-0.0025177,-0.00174221,-0.406174004,3.429785728,9.085795403,-0.041415917
1684869353.94222,0.00037455,-0.00255084,-0.00176521,-0.257827759,3.501646757,9.130004883,-0.026285163
1684869353.9837,0.000277,-0.00259698,-0.0018252,-0.158516765,3.552439451,9.068808556,-0.016159395
1684869354.02149,0.00038772,-0.00267655,-0.00181532,-0.290613085,3.560894966,8.980223656,-0.029628502
1684869354.06256,0.00039702,-0.00267666,-0.00181532,-0.144909278,3.529819965,9.084154129,-0.014772125
1684869354.10256,0.00024392,-0.00268945,-0.00180582,-0.07961151,3.614370346,9.040028572,-0.008115432
1684869354.14212,-0.00027077,-0.00270934,-0.00186115,-0.046836238,3.489312887,9.071100235,-0.004774354
1684869354.18264,-0.0004607,-0.00268962,-0.00189375,-0.033503339,3.560175657,8.95889473,-0.00341523
1684869354.2215,-0.00053959,-0.00269357,-0.00187508,0.028481601,3.525324583,9.082818985,0.002903327
1684869354.26119,-0.00055789,-0.00268005,-0.00194954,0.127149045,3.602887154,9.046646118,0.01296153
1684869354.30262,-0.00085371,-0.00254831,-0.00200159,0.12898086,3.537308931,9.071359634,0.013148275
1684869354.34257,-0.00134443,-0.00245257,-0.00209041,0.172918245,3.493201733,9.140666962,0.017627645
1684869354.38402,-0.00185352,-0.00233835,-0.00221658,0.226070747,3.504771709,9.123900414,0.023046969
1684869354.42217,-0.00162431,-0.00202454,-0.00225649,0.233633846,3.412997961,9.097577095,0.023818138
1684869354.46176,-0.00121916,-0.0017395,-0.00223583,0.287331909,3.482258797,9.132785797,0.029293885
1684869354.5014,-0.00078178,-0.00149193,-0.00223813,0.341930389,3.34993434,9.278382301,0.034862351
1684869354.54168,-0.00039567,-0.00129041,-0.00223537,0.246859446,3.553297997,9.248939514,0.025166718
1684869354.58502,-0.00008395,-0.00112567,-0.00226015,0.355945081,3.428737164,9.198068619,0.036291868
1684869354.62205,-0.00022212,-0.00099042,-0.00232163,0.353603512,3.341717958,9.263612747,0.03605302
1684869354.66207,-0.00032824,-0.00090599,-0.00229436,0.319071472,3.327672005,9.253769875,0.032530862
1684869354.70275,-0.00036432,-0.00074803,-0.00232355,0.310348243,3.530881643,9.321690559,0.031641186
1684869354.74325,-0.00044267,-0.0006684,-0.00229627,0.301577896,3.408442259,9.168086052,0.03074673
1684869354.7832,-0.00033104,-0.00061838,-0.00234324,0.377893627,3.382455349,9.317966461,0.0385308
1684869354.82269,-0.00034813,-0.0004193,-0.00242852,0.346449077,3.398106575,9.295791626,0.035323255
1684869354.86182,-0.00024443,-0.00015082,-0.00243545,0.33583945,3.436911583,9.473658562,0.034241089
1684869354.90131,0.00004452,0.00007904,-0.00246541,0.299976379,3.439771652,9.377404213,0.030583399
1684869354.94119,0.00019919,0.00033306,-0.00249083,0.330655277,3.362294436,9.46887207,0.033712326
1684869354.98639,-0.00005454,0.00052486,-0.00254806,0.26556471,3.536585331,9.380216599,0.027074124
1684869355.06172,-0.00022496,0.00070706,-0.00256808,0.245468438,3.300427437,9.380550385,0.025024879
1684869355.10104,-0.00028924,0.00081449,-0.00253639,0.21197632,3.366360664,9.600661278,0.021609869
1684869355.14192,-0.00046013,0.00093662,-0.00251408,0.114183649,3.388122082,9.43711853,0.011639779
1684869355.1831,-0.00061732,0.00100748,-0.00249598,0.108159102,3.391395807,9.542455673,0.011025616
1684869355.22218,-0.00052428,0.00106747,-0.00244539,0.128106996,3.200208902,9.59752655,0.013059188
1684869355.26287,-0.00047284,0.00115566,-0.00239967,0.092630163,3.335581064,9.587613106,0.009442563
1684869355.30291,-0.00005046,0.00124461,-0.00237285,0.02953621,3.414602041,9.424372673,0.003010831
1684869355.34148,0.00007983,0.00130967,-0.00238733,-0.02551865,3.294983864,9.639870644,-0.002601292
1684869355.38514,-0.00030013,0.00134482,-0.00240588,-0.050845262,3.207902431,9.653669357,-0.005183026
1684869355.42185,-0.00047164,0.00133174,-0.00244761,-0.067080081,3.380383253,9.647439003,-0.006837982
1684869355.46221,-0.00078654,0.00138004,-0.00250361,-0.179582283,3.337618113,9.570302963,-0.018307066
1684869355.50243,-0.00135196,0.00140232,-0.0025453,-0.165189058,3.313180447,9.64177227,-0.01683964
1684869355.54192,-0.00124991,0.00141086,-0.00255008,-0.241953745,3.257230043,9.564341545,-0.024666492
1684869355.58233,-0.00128238,0.00139685,-0.00260108,-0.263638377,3.279292583,9.730546951,-0.026877688
1684869355.62278,-0.00122171,0.0014283,-0.00268037,-0.341805786,3.330602407,9.575850487,-0.034849641
1684869355.66299,-0.00128208,0.00140528,-0.00272199,-0.377878726,3.179827929,9.62816143,-0.03852928
1684869355.7026,-0.00149529,0.00140659,-0.00274977,-0.429649949,3.169468641,9.706479073,-0.043811155
1684869355.74277,-0.00118923,0.00139943,-0.00279636,-0.599420965,3.205266953,9.747346878,-0.061141141
1684869355.7859,-0.00094814,0.00139769,-0.00280113,-0.520733953,3.185041428,9.691955566,-0.053106912
1684869355.82177,-0.00099912,0.00140273,-0.0027965,-0.592559636,3.100752831,9.632474899,-0.060440424
1684869355.86191,-0.00097623,0.00136083,-0.00280083,-0.648004115,3.175537586,9.68815136,-0.066103597
1684869355.90139,-0.00064221,0.00140048,-0.0027595,-0.698445201,3.091190338,9.719778061,-0.071257556
1684869355.943,-0.00026687,0.00137967,-0.00268981,-0.650089562,2.939487457,9.73993206,-0.066316647
1684869355.98526,-0.00012323,0.0013836,-0.00265276,-0.73278302,2.923127413,9.700055122,-0.074767196
1684869356.02214,0.0011043,0.00124127,-0.00249424,-0.845897436,3.040623665,9.616731644,-0.086335291
1684869356.06182,0.00214192,0.00113751,-0.0023313,-0.862199068,3.101177216,9.61166954,-0.088003361
1684869356.1018,0.00241911,0.0009969,-0.00222336,-0.891114295,3.015636444,9.655193329,-0.090962728
1684869356.14267,0.00284036,0.00091074,-0.0021624,-0.913684964,3.139927626,9.611680984,-0.093273307
1684869356.1831,0.0025284,0.00069928,-0.00218378,-1.021354795,3.296276093,9.497760773,-0.104302655
1684869356.22239,0.00258678,0.00040679,-0.00212561,-1.033749223,3.280019522,9.494812012,-0.105573092
1684869356.2618,0.00262716,0.00015997,-0.00201682,-1.049237609,3.299152851,9.263390541,-0.107160902
1684869356.30148,0.00370047,-0.00011478,-0.00188024,-1.035111189,3.295726299,9.263128281,-0.105712704
1684869356.34143,0.00398655,-0.00031605,-0.00182761,-1.106723547,3.521943808,9.214063644,-0.113056546
1684869356.3832,0.00428605,-0.00058218,-0.00173262,-1.073370576,3.583327055,9.236855507,-0.109635464
1684869356.42293,0.00313348,-0.0010291,-0.0017608,-1.036410451,3.596346617,9.108990669,-0.105845891
1684869356.46245,0.00258412,-0.0013825,-0.00173897,-1.059309602,3.690884829,9.073396683,-0.10819359
1684869356.50173,0.00234133,-0.00166424,-0.00177833,-1.07057488,3.830887079,8.999382973,-0.109348763
1684869356.54158,0.00163981,-0.00189163,-0.00182254,-1.002224803,3.869737387,9.025295258,-0.102342149
1684869356.5831,0.00113804,-0.00207871,-0.00185322,-0.949131906,3.741552353,9.154480934,-0.096903054
1684869356.62268,0.00096114,-0.00218879,-0.00185222,-0.987782955,3.862746,9.06482029,-0.100862362
1684869356.66285,0.0007427,-0.00226605,-0.00183752,-0.97134161,3.803721189,8.835464478,-0.099177965
1684869356.70205,0.00056557,-0.00241328,-0.00183155,-0.854873419,3.818401814,8.924032211,-0.087253731
1684869356.74168,0.00021268,-0.00248961,-0.00182608,-0.745235384,3.863618374,9.03507328,-0.076040167
1684869356.78168,0.00013324,-0.00259587,-0.00182049,-0.808176219,3.964008331,8.904405594,-0.082476371
1684869356.82205,0.00014219,-0.00264232,-0.00182477,-0.777277172,3.829405785,8.826896667,-0.079316285
1684869356.86315,0.00012796,-0.00270273,-0.00183819,-0.695254564,3.828939438,8.952506065,-0.070931489
1684869356.90297,-0.00005296,-0.00272478,-0.0018565,-0.648793697,3.856942415,8.979699135,-0.066184261
1684869356.94264,0.0000722,-0.0027019,-0.00177775,-0.653463066,3.905234575,8.869685173,-0.066661293
1684869356.98502,0.00011371,-0.00274888,-0.00181457,-0.632209063,3.839304924,8.794480324,-0.064490061
1684869357.0217,-0.00003455,-0.00274347,-0.00186101,-0.590579987,3.894142389,8.875675201,-0.060238257
1684869357.06216,-0.00031749,-0.00275528,-0.00184196,-0.512797892,3.909779549,8.855957985,-0.052296811
1684869357.10257,-0.00016464,-0.00278427,-0.0018513,-0.467145413,3.899466991,8.866053581,-0.047637323
1684869357.14232,-0.00011807,-0.00276155,-0.00186544,-0.350973964,3.879602194,8.888970375,-0.035784799
1684869357.18313,-0.00011805,-0.00275699,-0.00188874,-0.354359806,3.743432522,8.813138008,-0.036130164
1684869357.22181,-0.00038218,-0.00274604,-0.00190725,-0.33011803,3.990432739,8.836762428,-0.03365753
1684869357.26259,-0.00020627,-0.0027796,-0.0018885,-0.267216951,3.919106007,8.847649574,-0.02724261
1684869357.30247,0.0000533,-0.00279544,-0.00189781,-0.186267465,3.81628418,8.922599792,-0.01898865
1684869357.34273,0.00014631,-0.00275439,-0.0019075,-0.18394722,3.805075645,8.956781387,-0.01875209
1684869357.38278,-0.0000899,-0.00272506,-0.00193083,-0.161233664,3.980208158,8.811034203,-0.016436384
1684869357.42231,0.00016997,-0.00269934,-0.00197768,-0.114030533,3.877343655,8.877033234,-0.011624169
1684869357.46213,0.00020241,-0.00268527,-0.0019267,-0.096310191,3.787899971,8.966924667,-0.00981771
1684869357.50148,-0.00124356,-0.0026011,-0.001987,-0.01196274,3.834371328,8.907230377,-0.001219444
1684869357.54165,-0.00214703,-0.00250674,-0.0020291,0.00349167,3.889678955,8.899694443,0.00035593
1684869357.58175,-0.00231792,-0.00241301,-0.00209488,0.04405098,3.845339775,8.907765388,0.004490431
1684869357.62287,-0.00261385,-0.00231408,-0.00217917,0.06135628,3.824313641,8.999969482,0.006254504
1684869357.66126,-0.00149096,-0.00216859,-0.00213452,0.097218171,3.70486927,8.983164787,0.009910271
1684869357.70133,0.00033686,-0.00200476,-0.00206254,0.239287183,3.662518263,8.957110405,0.024394589
1684869357.74204,0.0002916,-0.0018237,-0.00211515,0.148016199,3.644680738,9.102401733,0.01508887
1684869357.78252,-0.0011856,-0.00156332,-0.00223731,0.204582557,3.813069105,9.100886345,0.020856003
1684869357.8228,-0.00211153,-0.00137178,-0.00235924,0.21074748,3.692643881,9.097350121,0.021484576
1684869357.86254,-0.00268053,-0.00119193,-0.00245828,0.249114886,3.578754425,9.200455666,0.025396704
1684869357.90222,-0.0027675,-0.00104344,-0.00254782,0.301317781,3.504933357,9.206526756,0.030720202
1684869357.94237,-0.0029429,-0.00086551,-0.00259067,0.161244884,3.635259867,9.207116127,0.016437528
1684869357.98251,-0.00274249,-0.00074008,-0.00257811,0.251904815,3.584513426,9.148783684,0.025681193
1684869358.02173,-0.0009243,-0.00062437,-0.00247764,0.25121066,3.359696627,9.231798172,0.02561041
1684869358.06258,-0.00038106,-0.00048858,-0.00241399,0.256207347,3.361022472,9.282314301,0.026119927
1684869358.10302,0.00001402,-0.00032412,-0.00239699,0.171666101,3.556376934,9.274112701,0.017499986
1684869358.14244,0.00054296,-0.00025331,-0.0023514,0.276587337,3.45940876,9.362190247,0.028198165
1684869358.18524,0.0006917,-0.00017972,-0.00229166,0.239547879,3.30856204,9.356722832,0.024421171
1684869358.22213,0.00080353,-0.00007347,-0.00226939,0.212477714,3.383111238,9.276179314,0.021660992
1684869358.2625,0.00098013,0.00000447,-0.0022283,0.151030645,3.569617033,9.308801651,0.015396189
1684869358.30272,0.00079981,0.00008954,-0.00218706,0.157182992,3.405063629,9.323171616,0.016023417
1684869358.34225,0.00089734,0.00013093,-0.00214563,0.207457423,3.495434999,9.501512527,0.021149122
1684869358.38304,0.00047101,0.00017116,-0.00214108,0.157145157,3.522239923,9.354293823,0.01601956
1684869358.42161,-0.00032593,0.00025095,-0.00216452,0.086310729,3.50230217,9.398853302,0.008798353
1684869358.46108,-0.00081671,0.00035171,-0.00219761,0.080189362,3.332009315,9.346319199,0.008174338
1684869358.50416,-0.00096933,0.00040832,-0.00223054,0.172577113,3.443570852,9.582672119,0.017592866
1684869358.54169,-0.00121466,0.00046083,-0.00228197,0.059930041,3.511389732,9.391137123,0.006109115
1684869358.58388,-0.00169648,0.0005152,-0.00229609,0.025611119,3.444061518,9.34659481,0.002610718
1684869358.62204,-0.00209946,0.00056885,-0.00234279,-0.016700059,3.354583025,9.428098679,-0.001702351
1684869358.66174,-0.00241483,0.00055248,-0.00234712,0.07145714,3.322368145,9.60461235,0.007284177
1684869358.70137,-0.00226129,0.00062069,-0.00239425,-0.05371483,3.364988327,9.470977783,-0.005475545
1684869358.74282,-0.00208524,0.00058614,-0.00246845,-0.065513462,3.304200888,9.390786171,-0.006678282
1684869358.78314,-0.0020757,0.0005998,-0.00254292,-0.136092141,3.270360708,9.404607773,-0.013873242
1684869358.8221,-0.00209896,0.00056228,-0.00261695,-0.082506262,3.225961208,9.626132011,-0.008410523
1684869358.86203,-0.00218675,0.00059972,-0.002673,-0.187612846,3.233076096,9.593100548,-0.019125819
1684869358.90203,-0.00226101,0.00057211,-0.0027006,-0.233084023,3.074805737,9.409207344,-0.023762075
1684869358.94243,-0.00201529,0.00057511,-0.00268682,-0.249300987,3.032235622,9.500201225,-0.025415681
1684869358.98358,-0.00184354,0.0006064,-0.00268718,-0.199239656,3.057342529,9.695549011,-0.020311249
1684869359.02305,-0.00155581,0.00064134,-0.00270157,-0.281656176,3.098988771,9.56986618,-0.028715075
1684869359.06206,-0.00118486,0.00064801,-0.00270184,-0.307755202,2.973651409,9.548340797,-0.031376728
1684869359.10162,-0.00106922,0.00061021,-0.00267835,-0.381124228,2.919715405,9.457962036,-0.038860364
1684869359.14178,-0.00099937,0.00066552,-0.00266956,-0.327568799,2.927940845,9.770314217,-0.033397523
1684869359.18295,-0.00096238,0.00065618,-0.00263697,-0.449956119,3.006537437,9.584458351,-0.045883184
1684869359.22253,-0.00061015,0.00063516,-0.00262304,-0.443569392,2.841500521,9.600561142,-0.045231466
1684869359.26191,-0.00065183,0.00064954,-0.00259989,-0.413126528,3.061540842,9.670820236,-0.042125254
1684869359.30153,-0.00041038,0.00071298,-0.00257732,-0.454324037,2.833016396,9.715255737,-0.046328909
1684869359.34142,-0.00032697,0.00069831,-0.00259583,-0.441418439,2.70420599,9.588368416,-0.045011981
1684869359.38273,-0.00039671,0.00067105,-0.00258162,-0.461804956,2.748365641,9.734867096,-0.047092323
1684869359.42265,-0.00038743,0.00067093,-0.00259093,-0.589519501,3.02019453,9.561155319,-0.060129959
1684869359.46275,-0.00045707,0.00064331,-0.00262784,-0.647192359,2.901904583,9.57612896,-0.066020668
1684869359.50263,-0.00068446,0.00061244,-0.00262746,-0.623051763,2.683838129,9.655532837,-0.063554679
1684869359.54207,-0.00048541,0.00055518,-0.00264569,-0.574659467,2.718347311,9.728103638,-0.058612501
1684869359.58224,-0.00038809,0.0005499,-0.0026364,-0.699168146,2.920941591,9.686388969,-0.071331439
1684869359.62176,-0.00027672,0.00057246,-0.0026134,-0.690674245,2.872186422,9.565095901,-0.070463417
1684869359.66233,-0.00037851,0.00061042,-0.00260438,-0.675942779,2.625377178,9.709461212,-0.068958082
1684869359.70209,-0.00037845,0.00062442,-0.00259985,-0.659854174,2.6936481,9.80027771,-0.067314247
1684869359.74194,-0.00023023,0.00059548,-0.00259503,-0.799972534,2.819875479,9.604686737,-0.08163729
1684869359.7822,-0.00021184,0.00058637,-0.00255314,-0.833427548,2.61735487,9.567474365,-0.085059469
1684869359.82278,-0.00012885,0.00052102,-0.00252012,-0.807430506,2.611444712,9.580490112,-0.082400096
1684869359.8632,0.00051102,0.00053999,-0.00247416,-0.798502624,2.734306335,9.683102608,-0.081486952
1684869359.90269,0.00145603,0.00043175,-0.00238084,-0.891517937,2.838506699,9.617830276,-0.091004045
1684869359.94244,0.00203966,0.00035835,-0.00232479,-0.921346784,2.711416245,9.45929718,-0.094057767
1684869359.98241,0.00274397,0.00027909,-0.00230126,-0.940152109,2.811702728,9.512207031,-0.095983408
1684869360.02168,0.00396682,0.00012251,-0.00220771,-0.877084315,2.926582336,9.511515617,-0.089526713
1684869360.06137,0.00495318,-0.00005105,-0.00211387,-0.987500906,3.04370594,9.391259193,-0.100833464
1684869360.10165,0.00559179,-0.00020327,-0.00199214,-0.980422735,3.011898756,9.403664589,-0.10010828
1684869360.14179,0.00566504,-0.00032376,-0.00187962,-0.934234858,3.221475124,9.420341492,-0.095377451
1684869360.18218,0.00586363,-0.00042654,-0.00176267,-0.981371582,3.307966232,9.285622597,-0.10020549
1684869360.22126,0.00698889,-0.00061009,-0.00163165,-0.987847269,3.412389994,9.197883606,-0.100868951
1684869360.26189,0.00741429,-0.00077043,-0.0015562,-1.06740725,3.508764505,9.154720306,-0.109023931
1684869360.30275,0.00758013,-0.00091484,-0.00145284,-0.934314907,3.800155163,9.176859856,-0.095385648
1684869360.34289,0.00715294,-0.00099511,-0.0014194,-0.938777447,3.937849283,9.114761353,-0.095842633
1684869360.38316,0.00682788,-0.00105727,-0.00132067,-0.946270347,4.044949532,8.974715233,-0.096609985
1684869360.42257,0.00701701,-0.00117386,-0.0012037,-1.017956495,4.038427353,8.913988113,-0.103954356
1684869360.46177,0.00696984,-0.00128447,-0.00116128,-0.921369672,4.364188671,8.815751076,-0.09406011
1684869360.50152,0.00691837,-0.00134878,-0.00110958,-0.890064538,4.534919739,8.736990929,-0.090855275
1684869360.54197,0.00669077,-0.00141203,-0.00109033,-0.894129813,4.547478199,8.712312698,-0.091271401
1684869360.58277,0.00632403,-0.00146023,-0.00106651,-0.961026311,4.671057701,8.55335331,-0.098121319
1684869360.6219,0.00586949,-0.00148472,-0.00104746,-0.843614936,4.829036236,8.645124435,-0.086101753
1684869360.66201,0.00553568,-0.00149177,-0.00106114,-0.806918383,4.987825871,8.558867455,-0.082347714
1684869360.70317,0.00479862,-0.00147737,-0.00107942,-0.870819926,4.988791466,8.450663567,-0.088885592
1684869360.74236,0.00435811,-0.00147884,-0.00107917,-0.853081703,5.058205128,8.366214752,-0.087070394
1684869360.78271,0.00387582,-0.00149876,-0.00110197,-0.78217566,5.182183266,8.415036201,-0.079817206
1684869360.82237,0.00355959,-0.00092611,-0.00120882,-0.693846583,5.364171505,8.732172966,-0.070787603
1684869360.86208,0.00369788,0.00039057,-0.00132204,-0.659926593,5.352667809,9.020021439,-0.067321646
1684869360.90224,0.00092282,0.00212089,-0.00169734,-0.57126981,5.190250874,9.328492165,-0.058266379
