time,d_fin,actuators_stamp,p_fin,s_fin,thruster,angular_velocity/x,angular_velocity/y,angular_velocity/z,imu_stamp,linear_acceleration/x,linear_acceleration/y,linear_acceleration/z,/riptide_1/imu_broadcaster/imu_status/orientation/pitch_deg,roll_orientation/deg,orientation/w,orientation/x,orientation/y,orientation/yaw_deg,orientation/z,depth,pressure_stamp,pressure
1681203591.62127,,,,,,0,0.024626,0,1681203591.62127,3.998463,0,8.922407,-24.079664,0,0.978003,0,-0.208592,0,0,,,
1681203591.66193,0,1681203591.66193,0.001435,-0.001435,100,,,,,,,,,,,,,,,,,
1681203591.66194,,,,,,,,,,,,,,,,,,,,1.36678,1681203591.66194,114708.109375
1681203591.66196,,,,,,0,0.025017,0,1681203591.66196,3.989561,0,8.925986,-24.022668,0,0.978106,0,-0.208105,0,0,,,
1681203591.70167,0,1681203591.70167,0.001471,-0.001471,100,,,,,,,,,,,,,,,,,
1681203591.70168,,,,,,,,,,,,,,,,,,,,1.350405,1681203591.70168,114547.476563
1681203591.7017,,,,,,0,0.02565,0,1681203591.7017,3.980473,0,8.929394,-23.964509,0,0.978212,0,-0.207609,0,0,,,
1681203591.74143,0,1681203591.74143,0.001491,-0.001491,100,,,,,,,,,,,,,,,,,
1681203591.74144,,,,,,,,,,,,,,,,,,,,1.334068,1681203591.74144,114387.210938
1681203591.74145,,,,,,0,0.025998,0,1681203591.74145,3.971205,0,8.933157,-23.905228,0,0.978319,0,-0.207103,0,0,,,
1681203591.78134,0,1681203591.78134,0.001501,-0.001501,100,,,,,,,,,,,,,,,,,
1681203591.78136,,,,,,,,,,,,,,,,,,,,1.317769,1681203591.78136,114227.3125
1681203591.78137,,,,,,0,0.026166,0,1681203591.78137,3.961849,0,8.93713,-23.845407,0,0.978427,0,-0.206592,0,0,,,
1681203591.82165,0,1681203591.82165,0.001549,-0.001549,100,,,,,,,,,,,,,,,,,
1681203591.82167,,,,,,,,,,,,,,,,,,,,1.301509,1681203591.82167,114067.804688
1681203591.82168,,,,,,0,0.027002,0,1681203591.82168,3.952279,0,8.940512,-23.784248,0,0.978537,0,-0.20607,0,0,,,
1681203591.86215,0,1681203591.86215,0.001572,-0.001572,100,,,,,,,,,,,,,,,,,
1681203591.86216,,,,,,,,,,,,,,,,,,,,1.285288,1681203591.86216,113908.679688
1681203591.86218,,,,,,0,0.027405,0,1681203591.86218,3.942501,0,8.94441,-23.72179,0,0.978649,0,-0.205536,0,0,,,
1681203591.90171,0,1681203591.90171,0.001611,-0.001611,100,,,,,,,,,,,,,,,,,
1681203591.90172,,,,,,,,,,,,,,,,,,,,1.269109,1681203591.90172,113749.953125
1681203591.90174,,,,,,0,0.028094,0,1681203591.90174,3.932523,0,8.948094,-23.658087,0,0.978764,0,-0.204992,0,0,,,
1681203591.94136,0,1681203591.94136,0.001633,-0.001633,100,,,,,,,,,,,,,,,,,
1681203591.94138,,,,,,,,,,,,,,,,,,,,1.25297,1681203591.94138,113591.632813
1681203591.9414,,,,,,0,0.028474,0,1681203591.9414,3.922348,0,8.952161,-23.593159,0,0.97888,0,-0.204438,0,0,,,
1681203591.98155,0,1681203591.98155,0.001644,-0.001644,100,,,,,,,,,,,,,,,,,
1681203591.98156,,,,,,,,,,,,,,,,,,,,1.236873,1681203591.98156,113433.726563
1681203591.98158,,,,,,0,0.028658,0,1681203591.98158,3.912076,0,8.956456,-23.527639,0,0.978996,0,-0.203878,0,0,,,
1681203592.02171,0,1681203592.02171,0.001693,-0.001693,100,,,,,,,,,,,,,,,,,
1681203592.02172,,,,,,,,,,,,,,,,,,,,1.220819,1681203592.02172,113276.234375
1681203592.02174,,,,,,0,0.029517,0,1681203592.02174,3.901602,0,8.960144,-23.460871,0,0.979115,0,-0.203307,0,0,,,
1681203592.06216,0,1681203592.06216,0.001721,-0.001721,100,,,,,,,,,,,,,,,,,
1681203592.06217,,,,,,,,,,,,,,,,,,,,1.204809,1681203592.06217,113119.171875
1681203592.06219,,,,,,0,0.030006,0,1681203592.06219,3.890876,0,8.964299,-23.392527,0,0.979236,0,-0.202723,0,0,,,
1681203592.10205,0,1681203592.10205,0.001767,-0.001767,100,,,,,,,,,,,,,,,,,
1681203592.10206,,,,,,,,,,,,,,,,,,,,1.188843,1681203592.10206,112962.546875
1681203592.10208,,,,,,0,0.030803,0,1681203592.10208,3.879915,0,8.968231,-23.322721,0,0.979359,0,-0.202127,0,0,,,
1681203592.14195,0,1681203592.14195,0.001792,-0.001792,100,,,,,,,,,,,,,,,,,
1681203592.14198,,,,,,,,,,,,,,,,,,,,1.172922,1681203592.14198,112806.367188
1681203592.142,,,,,,0,0.031241,0,1681203592.142,3.868726,0,8.972606,-23.251502,0,0.979485,0,-0.201518,0,0,,,
1681203592.18162,0,1681203592.18162,0.001804,-0.001804,100,,,,,,,,,,,,,,,,,
1681203592.18163,,,,,,,,,,,,,,,,,,,,1.157048,1681203592.18163,112650.640625
1681203592.18164,,,,,,0,0.031452,0,1681203592.18164,3.857424,0,8.977241,-23.179602,0,0.979611,0,-0.200904,0,0,,,
1681203592.21892,0,1681203592.21892,0.00186,-0.00186,100,,,,,,,,,,,,,,,,,
1681203592.21892,,,,,,,,,,,,,,,,,,,,1.14122,1681203592.21892,112495.367188
1681203592.21893,,,,,,0,0.032426,0,1681203592.21893,3.845892,0,8.98119,-23.106284,0,0.979739,0,-0.200277,0,0,,,
1681203592.25942,0,1681203592.25942,0.001892,-0.001892,100,,,,,,,,,,,,,,,,,
1681203592.25942,,,,,,,,,,,,,,,,,,,,1.12544,1681203592.25942,112340.570313
1681203592.25943,,,,,,0,0.03298,0,1681203592.25943,3.834074,0,8.985665,-23.03118,0,0.97987,0,-0.199635,0,0,,,
1681203592.30048,0,1681203592.30048,0.001947,-0.001947,100,,,,,,,,,,,,,,,,,
1681203592.30049,,,,,,,,,,,,,,,,,,,,1.10971,1681203592.30049,112186.25
1681203592.3005,,,,,,0,0.033941,0,1681203592.3005,3.821957,0,8.989839,-22.954225,0,0.980004,0,-0.198976,0,0,,,
1681203592.34186,0,1681203592.34186,0.001973,-0.001973,100,,,,,,,,,,,,,,,,,
1681203592.34187,,,,,,,,,,,,,,,,,,,,1.094029,1681203592.34187,112032.429688
1681203592.34188,,,,,,0,0.034405,0,1681203592.34188,3.809598,0,8.994597,-22.875777,0,0.98014,0,-0.198306,0,0,,,
1681203592.38171,0,1681203592.38171,0.001986,-0.001986,100,,,,,,,,,,,,,,,,,
1681203592.38172,,,,,,,,,,,,,,,,,,,,1.0784,1681203592.38172,111879.101563
1681203592.38173,,,,,,0,0.034628,0,1681203592.38173,3.797118,0,8.999628,-22.796609,0,0.980277,0,-0.197628,0,0,,,
1681203592.42159,0,1681203592.42159,0.002048,-0.002048,100,,,,,,,,,,,,,,,,,
1681203592.42161,,,,,,,,,,,,,,,,,,,,1.062822,1681203592.42161,111726.289063
1681203592.42162,,,,,,0,0.035714,0,1681203592.42162,3.784384,0,9.003876,-22.715872,0,0.980416,0,-0.196938,0,0,,,
1681203592.46186,0,1681203592.46186,0.002084,-0.002084,100,,,,,,,,,,,,,,,,,
1681203592.46188,,,,,,,,,,,,,,,,,,,,1.047297,1681203592.46188,111573.984375
1681203592.4619,,,,,,0,0.036333,0,1681203592.4619,3.771327,0,9.008708,-22.63314,0,0.980558,0,-0.19623,0,0,,,
1681203592.50187,0,1681203592.50187,0.002142,-0.002142,100,,,,,,,,,,,,,,,,,
1681203592.50189,,,,,,,,,,,,,,,,,,,,1.031827,1681203592.50189,111422.21875
1681203592.50191,,,,,,0,0.037343,0,1681203592.50191,3.757969,0,9.013249,-22.548556,0,0.980703,0,-0.195506,0,0,,,
1681203592.54191,0,1681203592.54191,0.002174,-0.002174,100,,,,,,,,,,,,,,,,,
1681203592.54193,,,,,,,,,,,,,,,,,,,,1.016412,1681203592.54193,111271
1681203592.54195,,,,,,0,0.037899,0,1681203592.54195,3.74432,0,9.018344,-22.462179,0,0.98085,0,-0.194767,0,0,,,
1681203592.58201,0,1681203592.58201,0.002189,-0.002189,100,,,,,,,,,,,,,,,,,
1681203592.58202,,,,,,,,,,,,,,,,,,,,1.001053,1681203592.58202,111120.328125
1681203592.58204,,,,,,0,0.038167,0,1681203592.58204,3.730526,0,9.023765,-22.374938,0,0.980998,0,-0.19402,0,0,,,
1681203592.62168,0,1681203592.62168,0.00226,-0.00226,100,,,,,,,,,,,,,,,,,
1681203592.62169,,,,,,,,,,,,,,,,,,,,0.985751,1681203592.62169,110970.21875
1681203592.6217,,,,,,0,0.039405,0,1681203592.6217,3.716438,0,9.028306,-22.285895,0,0.981148,0,-0.193257,0,0,,,
1681203592.66198,0,1681203592.66198,0.002301,-0.002301,100,,,,,,,,,,,,,,,,,
1681203592.662,,,,,,,,,,,,,,,,,,,,0.970508,1681203592.662,110820.679688
1681203592.66201,,,,,,0,0.040109,0,1681203592.66201,3.701982,0,9.033509,-22.194582,0,0.981302,0,-0.192476,0,0,,,
1681203592.70219,0,1681203592.70219,0.002366,-0.002366,100,,,,,,,,,,,,,,,,,
1681203592.7022,,,,,,,,,,,,,,,,,,,,0.955325,1681203592.7022,110671.734375
1681203592.74181,0,1681203592.74181,0.002402,-0.002402,100,,,,,,,,,,,,,,,,,
1681203592.74185,,,,,,,,,,,,,,,,,,,,0.940203,1681203592.74185,110523.390625
1681203592.74187,,,,,,0,0.041882,0,1681203592.74187,3.672053,0,9.043877,-22.005729,0,0.981618,0,-0.190858,0,0,,,
1681203592.78154,0,1681203592.78154,0.00242,-0.00242,100,,,,,,,,,,,,,,,,,
1681203592.78155,,,,,,,,,,,,,,,,,,,,0.925144,1681203592.78155,110375.664063
1681203592.78157,,,,,,0,0.042185,0,1681203592.78157,3.656758,0,9.049738,-21.90931,0,0.981778,0,-0.190032,0,0,,,
1681203592.82189,0,1681203592.82189,0.0025,-0.0025,100,,,,,,,,,,,,,,,,,
1681203592.82191,,,,,,,,,,,,,,,,,,,,0.910148,1681203592.82191,110228.554688
1681203592.82192,,,,,,0,0.043579,0,1681203592.82192,3.64113,0,9.054605,-21.810862,0,0.981941,0,-0.189189,0,0,,,
1681203592.86213,0,1681203592.86213,0.002545,-0.002545,100,,,,,,,,,,,,,,,,,
1681203592.86214,,,,,,,,,,,,,,,,,,,,0.895217,1681203592.86214,110082.078125
1681203592.86216,,,,,,0,0.044372,0,1681203592.86216,3.625084,0,9.060211,-21.709855,0,0.982107,0,-0.188323,0,0,,,
1681203592.90137,0,1681203592.90137,0.002619,-0.002619,100,,,,,,,,,,,,,,,,,
1681203592.90138,,,,,,,,,,,,,,,,,,,,0.880353,1681203592.90138,109936.257813
1681203592.9014,,,,,,0,0.045658,0,1681203592.9014,3.608652,0,9.065442,-21.606487,0,0.982277,0,-0.187437,0,0,,,
1681203592.94149,0,1681203592.94149,0.002659,-0.002659,100,,,,,,,,,,,,,,,,,
1681203592.9415,,,,,,,,,,,,,,,,,,,,0.865557,1681203592.9415,109791.109375
1681203592.94151,,,,,,0,0.046366,0,1681203592.94151,3.591845,0,9.071369,-21.500838,0,0.982449,0,-0.186531,0,0,,,
1681203592.98186,0,1681203592.98186,0.002679,-0.002679,100,,,,,,,,,,,,,,,,,
1681203592.98187,,,,,,,,,,,,,,,,,,,,0.85083,1681203592.98187,109646.640625
1681203592.98189,,,,,,0,0.046707,0,1681203592.98189,3.574851,0,9.077702,-21.394089,0,0.982622,0,-0.185616,0,0,,,
1681203593.02179,0,1681203593.02179,0.002769,-0.002769,100,,,,,,,,,,,,,,,,,
1681203593.0218,,,,,,,,,,,,,,,,,,,,0.836174,1681203593.0218,109502.867188
1681203593.02181,,,,,,0,0.048271,0,1681203593.02181,3.557481,0,9.082913,-21.285062,0,0.982799,0,-0.184681,0,0,,,
1681203593.06189,0,1681203593.06189,0.00282,-0.00282,100,,,,,,,,,,,,,,,,,
1681203593.0619,,,,,,,,,,,,,,,,,,,,0.82159,1681203593.0619,109359.796875
1681203593.06192,,,,,,0,0.04916,0,1681203593.06192,3.539641,0,9.088948,-21.173166,0,0.982978,0,-0.183721,0,0,,,
1681203593.10177,0,1681203593.10177,0.002902,-0.002902,100,,,,,,,,,,,,,,,,,
1681203593.10178,,,,,,,,,,,,,,,,,,,,0.80708,1681203593.10178,109217.453125
1681203593.1018,,,,,,0,0.0506,0,1681203593.1018,3.521365,0,9.094557,-21.058624,0,0.983162,0,-0.182739,0,0,,,
1681203593.14175,0,1681203593.14175,0.002948,-0.002948,100,,,,,,,,,,,,,,,,,
1681203593.14176,,,,,,,,,,,,,,,,,,,,0.792646,1681203593.14176,109075.851563
1681203593.14177,,,,,,0,0.051392,0,1681203593.14177,3.502667,0,9.100937,-20.941528,0,0.983348,0,-0.181734,0,0,,,
1681203593.18179,0,1681203593.18179,0.00297,-0.00297,100,,,,,,,,,,,,,,,,,
1681203593.18181,,,,,,,,,,,,,,,,,,,,0.778289,1681203593.18181,108935.015625
1681203593.18182,,,,,,0,0.051774,0,1681203593.18182,3.483758,0,9.107767,-20.823202,0,0.983535,0,-0.180718,0,0,,,
1681203593.22185,0,1681203593.22185,0.00307,-0.00307,100,,,,,,,,,,,,,,,,,
1681203593.22187,,,,,,,,,,,,,,,,,,,,0.76401,1681203593.22187,108794.945313
1681203593.22188,,,,,,0,0.053519,0,1681203593.22188,3.464427,0,9.113339,-20.702331,0,0.983725,0,-0.179681,0,0,,,
1681203593.26181,0,1681203593.26181,0.003127,-0.003127,100,,,,,,,,,,,,,,,,,
1681203593.26185,,,,,,,,,,,,,,,,,,,,0.749812,1681203593.26185,108655.65625
1681203593.26187,,,,,,0,0.054511,0,1681203593.26187,3.444567,0,9.119821,-20.578261,0,0.983919,0,-0.178616,0,0,,,
1681203593.30121,0,1681203593.30121,0.003218,-0.003218,100,,,,,,,,,,,,,,,,,
1681203593.30122,,,,,,,,,,,,,,,,,,,,0.735697,1681203593.30122,108517.1875
1681203593.30123,,,,,,0,0.056113,0,1681203593.30123,3.42422,0,9.125822,-20.451244,0,0.984116,0,-0.177525,0,0,,,
1681203593.34154,0,1681203593.34154,0.003269,-0.003269,100,,,,,,,,,,,,,,,,,
1681203593.34155,,,,,,,,,,,,,,,,,,,,0.721666,1681203593.34155,108379.539063
1681203593.34156,,,,,,0,0.056994,0,1681203593.34156,3.4034,0,9.132672,-20.321387,0,0.984317,0,-0.17641,0,0,,,
1681203593.38216,0,1681203593.38216,0.003293,-0.003293,100,,,,,,,,,,,,,,,,,
1681203593.38217,,,,,,,,,,,,,,,,,,,,0.707721,1681203593.38217,108242.742188
1681203593.38219,,,,,,0,0.057418,0,1681203593.38219,3.382343,0,9.140016,-20.190161,0,0.984518,0,-0.175282,0,0,,,
1681203593.42165,0,1681203593.42165,0.003404,-0.003404,100,,,,,,,,,,,,,,,,,
1681203593.42166,,,,,,,,,,,,,,,,,,,,0.693863,1681203593.42166,108106.789063
1681203593.42167,,,,,,0,0.059348,0,1681203593.42167,3.360816,0,9.145961,-20.05612,0,0.984723,0,-0.17413,0,0,,,
1681203593.46162,0,1681203593.46162,0.003467,-0.003467,100,,,,,,,,,,,,,,,,,
1681203593.46163,,,,,,,,,,,,,,,,,,,,0.680094,1681203593.46163,107971.726563
1681203593.46165,,,,,,0,0.060446,0,1681203593.46165,3.338701,0,9.1529,-19.918539,0,0.984931,0,-0.172948,0,0,,,
1681203593.50161,0,1681203593.50161,0.003568,-0.003568,100,,,,,,,,,,,,,,,,,
1681203593.50162,,,,,,,,,,,,,,,,,,,,0.666418,1681203593.50162,107837.554688
1681203593.50164,,,,,,0,0.06221,0,1681203593.50164,3.316044,0,9.159303,-19.77771,0,0.985143,0,-0.171737,0,0,,,
1681203593.54166,0,1681203593.54166,0.003624,-0.003624,100,,,,,,,,,,,,,,,,,
1681203593.54167,,,,,,,,,,,,,,,,,,,,0.652835,1681203593.54167,107704.3125
1681203593.54168,,,,,,0,0.063179,0,1681203593.54168,3.292864,0,9.166629,-19.633754,0,0.985358,0,-0.1705,0,0,,,
1681203593.58215,0,1681203593.58215,0.003651,-0.003651,100,,,,,,,,,,,,,,,,,
1681203593.58216,,,,,,,,,,,,,,,,,,,,0.639349,1681203593.58216,107572.007813
1681203593.58218,,,,,,0,0.063647,0,1681203593.58218,3.269419,0,9.174489,-19.488292,0,0.985573,0,-0.169249,0,0,,,
1681203593.62129,0,1681203593.62129,0.003771,-0.003771,100,,,,,,,,,,,,,,,,,
1681203593.6213,,,,,,,,,,,,,,,,,,,,0.625959,1681203593.6213,107440.65625
1681203593.62132,,,,,,0,0.065754,0,1681203593.62132,3.245457,0,9.180813,-19.339752,0,0.985792,0,-0.167971,0,0,,,
1681203593.66637,0,1681203593.66637,0.003846,-0.003846,100,,,,,,,,,,,,,,,,,
1681203593.66639,,,,,,,,,,,,,,,,,,,,0.612669,1681203593.66639,107310.28125
1681203593.6664,,,,,,0,0.066952,0,1681203593.6664,3.220849,0,9.188207,-19.187347,0,0.986014,0,-0.16666,0,0,,,
1681203593.70172,0,1681203593.70172,0.00395,-0.00395,100,,,,,,,,,,,,,,,,,
1681203593.70174,,,,,,,,,,,,,,,,,,,,0.599481,1681203593.70174,107180.90625
1681203593.70176,,,,,,0,0.068865,0,1681203593.70176,3.195648,0,9.195013,-19.031413,0,0.98624,0,-0.165318,0,0,,,
1681203593.74177,0,1681203593.74177,0.00401,-0.00401,100,,,,,,,,,,,,,,,,,
1681203593.74178,,,,,,,,,,,,,,,,,,,,0.586398,1681203593.74178,107052.5625
1681203593.7418,,,,,,0,0.069916,0,1681203593.7418,3.169874,0,9.202805,-18.872088,0,0.986469,0,-0.163947,0,0,,,
1681203593.78195,0,1681203593.78195,0.004039,-0.004039,100,,,,,,,,,,,,,,,,,
1681203593.78196,,,,,,,,,,,,,,,,,,,,0.573421,1681203593.78196,106925.265625
1681203593.78197,,,,,,0,0.070423,0,1681203593.78197,3.14381,0,9.211164,-18.71113,0,0.986699,0,-0.162561,0,0,,,
1681203593.82201,0,1681203593.82201,0.004169,-0.004169,100,,,,,,,,,,,,,,,,,
1681203593.82202,,,,,,,,,,,,,,,,,,,,0.560552,1681203593.82202,106799.023438
1681203593.82205,,,,,,0,0.072681,0,1681203593.82205,3.117187,0,9.217866,-18.546868,0,0.986931,0,-0.161146,0,0,,,
1681203593.86164,0,1681203593.86164,0.004242,-0.004242,100,,,,,,,,,,,,,,,,,
1681203593.86166,,,,,,,,,,,,,,,,,,,,0.547794,1681203593.86166,106673.867188
1681203593.86167,,,,,,0,0.073965,0,1681203593.86167,3.089865,0,9.225695,-18.378466,0,0.987166,0,-0.159696,0,0,,,
1681203593.902,0,1681203593.902,0.004359,-0.004359,100,,,,,,,,,,,,,,,,,
1681203593.90201,,,,,,,,,,,,,,,,,,,,0.53515,1681203593.90201,106549.820313
1681203593.90204,,,,,,0,0.075995,0,1681203593.90204,3.061907,0,9.232894,-18.206305,0,0.987405,0,-0.158212,0,0,,,
1681203593.94194,0,1681203593.94194,0.004423,-0.004423,100,,,,,,,,,,,,,,,,,
1681203593.94195,,,,,,,,,,,,,,,,,,,,0.522621,1681203593.94195,106426.914063
1681203593.94196,,,,,,0,0.077111,0,1681203593.94196,3.033335,0,9.241119,-18.030547,0,0.987647,0,-0.156698,0,0,,,
1681203593.98167,0,1681203593.98167,0.004454,-0.004454,100,,,,,,,,,,,,,,,,,
1681203593.98169,,,,,,,,,,,,,,,,,,,,0.51021,1681203593.98169,106305.164063
1681203593.98171,,,,,,0,0.077648,0,1681203593.98171,3.004453,0,9.24993,-17.853056,0,0.987888,0,-0.155168,0,0,,,
1681203594.02167,0,1681203594.02167,0.004589,-0.004589,100,,,,,,,,,,,,,,,,,
1681203594.02168,,,,,,,,,,,,,,,,,,,,0.497919,1681203594.02168,106184.585938
1681203594.0217,,,,,,0,0.080005,0,1681203594.0217,2.974979,0,9.257001,-17.672108,0,0.988132,0,-0.153608,0,0,,,
1681203594.06181,0,1681203594.06181,0.004666,-0.004666,100,,,,,,,,,,,,,,,,,
1681203594.06186,,,,,,,,,,,,,,,,,,,,0.485751,1681203594.06186,106065.210938
1681203594.06188,,,,,,0,0.081344,0,1681203594.06188,2.94477,0,9.265223,-17.486842,0,0.988379,0,-0.15201,0,0,,,
1681203594.10165,0,1681203594.10165,0.004786,-0.004786,100,,,,,,,,,,,,,,,,,
1681203594.10167,,,,,,,,,,,,,,,,,,,,0.473707,1681203594.10167,105947.070313
1681203594.1017,,,,,,0,0.083435,0,1681203594.1017,2.913896,0,9.272789,-17.297689,0,0.988629,0,-0.150378,0,0,,,
1681203594.14176,0,1681203594.14176,0.004851,-0.004851,100,,,,,,,,,,,,,,,,,
1681203594.14177,,,,,,,,,,,,,,,,,,,,0.461792,1681203594.14177,105830.179688
1681203594.14179,,,,,,0,0.084583,0,1681203594.14179,2.882385,0,9.281388,-17.104833,0,0.98888,0,-0.148714,0,0,,,
1681203594.18188,0,1681203594.18188,0.004883,-0.004883,100,,,,,,,,,,,,,,,,,
1681203594.1819,,,,,,,,,,,,,,,,,,,,0.450007,1681203594.1819,105714.5625
1681203594.18191,,,,,,0,0.085136,0,1681203594.18191,2.85055,0,9.290569,-16.910195,0,0.989131,0,-0.147034,0,0,,,
1681203594.22186,0,1681203594.22186,0.005019,-0.005019,100,,,,,,,,,,,,,,,,,
1681203594.22188,,,,,,,,,,,,,,,,,,,,0.438353,1681203594.22188,105600.242188
1681203594.22189,,,,,,0,0.087505,0,1681203594.22189,2.81811,0,9.297986,-16.71207,0,0.989384,0,-0.145324,0,0,,,
1681203594.26159,0,1681203594.26159,0.005096,-0.005096,100,,,,,,,,,,,,,,,,,
1681203594.2616,,,,,,,,,,,,,,,,,,,,0.426834,1681203594.2616,105487.25
1681203594.26161,,,,,,0,0.088851,0,1681203594.26161,2.784926,0,9.306531,-16.509605,0,0.989639,0,-0.143576,0,0,,,
1681203594.30194,0,1681203594.30194,0.005215,-0.005215,100,,,,,,,,,,,,,,,,,
1681203594.30195,,,,,,,,,,,,,,,,,,,,0.415453,1681203594.30195,105375.59375
1681203594.30196,,,,,,0,0.090914,0,1681203594.30196,2.751073,0,9.314422,-16.303283,0,0.989896,0,-0.141793,0,0,,,
1681203594.34166,0,1681203594.34166,0.005279,-0.005279,100,,,,,,,,,,,,,,,,,
1681203594.34167,,,,,,,,,,,,,,,,,,,,0.404212,1681203594.34167,105265.320313
1681203594.34168,,,,,,0,0.092045,0,1681203594.34168,2.716584,0,9.323302,-16.093311,0,0.990154,0,-0.139979,0,0,,,
1681203594.38192,0,1681203594.38192,0.005311,-0.005311,100,,,,,,,,,,,,,,,,,
1681203594.38193,,,,,,,,,,,,,,,,,,,,0.393114,1681203594.38193,105156.445313
1681203594.38196,,,,,,0,0.09259,0,1681203594.38196,2.681771,0,9.332728,-15.881582,0,0.990411,0,-0.13815,0,0,,,
1681203594.42172,0,1681203594.42172,0.00544,-0.00544,100,,,,,,,,,,,,,,,,,
1681203594.42174,,,,,,,,,,,,,,,,,,,,0.382159,1681203594.42174,105048.976563
1681203594.42176,,,,,,0,0.094847,0,1681203594.42176,2.64637,0,9.340456,-15.666515,0,0.990669,0,-0.136291,0,0,,,
1681203594.4619,0,1681203594.4619,0.005514,-0.005514,100,,,,,,,,,,,,,,,,,
1681203594.46191,,,,,,,,,,,,,,,,,,,,0.371351,1681203594.46191,104942.953125
1681203594.46193,,,,,,0,0.096129,0,1681203594.46193,2.610251,0,9.349221,-15.447314,0,0.990928,0,-0.134395,0,0,,,
1681203594.5016,0,1681203594.5016,0.005623,-0.005623,100,,,,,,,,,,,,,,,,,
1681203594.50162,,,,,,,,,,,,,,,,,,,,0.360692,1681203594.50162,104838.390625
1681203594.50163,,,,,,0,0.098042,0,1681203594.50163,2.573498,0,9.357375,-15.224505,0,0.991187,0,-0.132468,0,0,,,
1681203594.54179,0,1681203594.54179,0.005684,-0.005684,100,,,,,,,,,,,,,,,,,
1681203594.5418,,,,,,,,,,,,,,,,,,,,0.350186,1681203594.5418,104735.328125
1681203594.54182,,,,,,0,0.099089,0,1681203594.54182,2.536148,0,9.366406,-14.998316,0,0.991447,0,-0.130512,0,0,,,
1681203594.58135,0,1681203594.58135,0.005712,-0.005712,100,,,,,,,,,,,,,,,,,
1681203594.58136,,,,,,,,,,,,,,,,,,,,0.339834,1681203594.58136,104633.773438
1681203594.58138,,,,,,0,0.099594,0,1681203594.58138,2.49849,0,9.375907,-14.770501,0,0.991704,0,-0.12854,0,0,,,
1681203594.62141,0,1681203594.62141,0.005836,-0.005836,100,,,,,,,,,,,,,,,,,
1681203594.62142,,,,,,,,,,,,,,,,,,,,0.329638,1681203594.62142,104533.742188
1681203594.62143,,,,,,0,0.101751,0,1681203594.62143,2.46021,0,9.383746,-14.539174,0,0.991962,0,-0.126538,0,0,,,
1681203594.66227,0,1681203594.66227,0.005896,-0.005896,100,,,,,,,,,,,,,,,,,
1681203594.66228,,,,,,,,,,,,,,,,,,,,0.319599,1681203594.66228,104435.273438
1681203594.6623,,,,,,0,0.10279,0,1681203594.6623,2.421336,0,9.392698,-14.304498,0,0.992219,0,-0.124506,0,0,,,
1681203594.70438,0,1681203594.70438,0.005994,-0.005994,100,,,,,,,,,,,,,,,,,
1681203594.70439,,,,,,,,,,,,,,,,,,,,0.309722,1681203594.70439,104338.375
1681203594.7044,,,,,,0,0.104353,0,1681203594.7044,2.381932,0,9.401084,-14.066879,0,0.992475,0,-0.122449,0,0,,,
1681203594.74176,0,1681203594.74176,0.006035,-0.006035,100,,,,,,,,,,,,,,,,,
1681203594.74177,,,,,,,,,,,,,,,,,,,,0.300007,1681203594.74177,104243.070313
1681203594.74178,,,,,,0,0.10521,0,1681203594.74178,2.342029,0,9.410131,-13.826498,0,0.99273,0,-0.120366,0,0,,,
1681203594.7815,0,1681203594.7815,0.006058,-0.006058,100,,,,,,,,,,,,,,,,,
1681203594.78151,,,,,,,,,,,,,,,,,,,,0.290457,1681203594.78151,104149.382813
1681203594.78153,,,,,,0,0.105623,0,1681203594.78153,2.301863,0,9.419511,-13.584786,0,0.992981,0,-0.118272,0,0,,,
1681203594.82193,0,1681203594.82193,0.006153,-0.006153,100,,,,,,,,,,,,,,,,,
1681203594.82194,,,,,,,,,,,,,,,,,,,,0.281073,1681203594.82194,104057.328125
1681203594.82196,,,,,,0,0.107277,0,1681203594.82196,2.261205,0,9.427579,-13.340358,0,0.993231,0,-0.116154,0,0,,,
1681203594.86193,0,1681203594.86193,0.006199,-0.006199,100,,,,,,,,,,,,,,,,,
1681203594.86194,,,,,,,,,,,,,,,,,,,,0.271857,1681203594.86194,103966.914063
1681203594.86195,,,,,,0,0.108073,0,1681203594.86195,2.220077,0,9.436437,-13.093363,0,0.993479,0,-0.114013,0,0,,,
1681203594.90189,0,1681203594.90189,0.006263,-0.006263,100,,,,,,,,,,,,,,,,,
1681203594.90191,,,,,,,,,,,,,,,,,,,,0.26281,1681203594.90191,103878.164063
1681203594.90192,,,,,,0,0.109187,0,1681203594.90192,2.17855,0,9.444879,-12.844218,0,0.993725,0,-0.111852,0,0,,,
1681203594.94137,0,1681203594.94137,0.006298,-0.006298,100,,,,,,,,,,,,,,,,,
1681203594.94139,,,,,,,,,,,,,,,,,,,,0.253935,1681203594.94139,103791.09375
1681203594.94141,,,,,,0,0.109795,0,1681203594.94141,2.136654,0,9.453723,-12.593112,0,0.993968,0,-0.109675,0,0,,,
1681203594.98203,0,1681203594.98203,0.006314,-0.006314,100,,,,,,,,,,,,,,,,,
1681203594.98204,,,,,,,,,,,,,,,,,,,,0.245232,1681203594.98204,103705.71875
1681203594.98206,,,,,,0,0.110088,0,1681203594.98206,2.094559,0,9.462735,-12.341063,0,0.994206,0,-0.107488,0,0,,,
1681203595.02189,0,1681203595.02189,0.006366,-0.006366,100,,,,,,,,,,,,,,,,,
