__time,/riptide_1/imu_broadcaster/imu_status/angular_velocity/x,/riptide_1/imu_broadcaster/imu_status/angular_velocity/y,/riptide_1/imu_broadcaster/imu_status/angular_velocity/z,/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[0;0],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[0;1],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[0;2],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[1;1],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[1;2],/riptide_1/imu_broadcaster/imu_status/header/stamp,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/x,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/y,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/z,/riptide_1/imu_broadcaster/imu_status/orientation/pitch_deg,/riptide_1/imu_broadcaster/imu_status/orientation/roll_deg,/riptide_1/imu_broadcaster/imu_status/orientation/w,/riptide_1/imu_broadcaster/imu_status/orientation/x,/riptide_1/imu_broadcaster/imu_status/orientation/y,/riptide_1/imu_broadcaster/imu_status/orientation/yaw_deg,/riptide_1/imu_broadcaster/imu_status/orientation/z,/riptide_1/pressure_broadcaster/pressure_status/depth,/riptide_1/pressure_broadcaster/pressure_status/header/stamp,/riptide_1/pressure_broadcaster/pressure_status/pressure,/riptide_1/pressure_broadcaster/pressure_status/temperature,/riptide_1/tail_broadcaster/actuators_status/d_fin,/riptide_1/tail_broadcaster/actuators_status/header/stamp,/riptide_1/tail_broadcaster/actuators_status/p_fin,/riptide_1/tail_broadcaster/actuators_status/s_fin,/riptide_1/tail_broadcaster/actuators_status/thruster
1686731151.3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.33851,,,,,,,,,,,,,,,,,,,,1.999989629,1686731151.33851,120919.8984375,15,,,,,
1686731151.33851,0,0.00000918,0,0,0,0,0,0,1686731151.33851,-0.000117717,0,9.799970971,0.000688235,0,1,0,0.000006006,0,0,,,,,,,,,
1686731151.35868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.38068,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.38068,0.000000018,-0.000000018,1
1686731151.3807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.3807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.38071,,,,,,,,,,,,,,,,,,,,1.999991179,1686731151.38071,120919.9140625,15,,,,,
1686731151.38072,0,0.000001577,0,0,0,0,0,0,1686731151.38072,-0.000119462,0,9.799995014,0.000698437,0,1,0,0.000006095,0,0,,,,,,,,,
1686731151.42072,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.42072,-0.000000161,0.000000161,1
1686731151.42073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.42074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.42074,,,,,,,,,,,,,,,,,,,,1.999992728,1686731151.42074,120919.9296875,15,,,,,
1686731151.42075,0,-0.000007949,0,0,0,0,0,0,1686731151.42075,-0.000117934,0,9.800025135,0.000689503,0,1,0,0.000006017,0,0,,,,,,,,,
1686731151.45916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.46334,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.46334,-0.000000247,0.000000247,1
1686731151.46335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.46336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.46337,,,,,,,,,,,,,,,,,,,,1.999994159,1686731151.46337,120919.9453125,15,,,,,
1686731151.46338,0,-0.000013109,0,0,0,0,0,0,1686731151.46338,-0.00011356,0,9.800041452,0.000663932,0,1,0,0.000005794,0,0,,,,,,,,,
1686731151.50077,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.50077,-0.000000356,0.000000356,1
1686731151.50079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.50079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.50079,,,,,,,,,,,,,,,,,,,,1.999995589,1686731151.50079,120919.953125,15,,,,,
1686731151.5008,0,-0.000018977,0,0,0,0,0,0,1686731151.5008,-0.000107093,0,9.800060011,0.000626118,0,1,0,0.000005464,0,0,,,,,,,,,
1686731151.54009,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.54009,-0.000000404,0.000000404,1
1686731151.5401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.54011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.54012,,,,,,,,,,,,,,,,,,,,1.999996901,1686731151.54012,120919.96875,15,,,,,
1686731151.54013,0,-0.000022134,0,0,0,0,0,0,1686731151.54013,-0.000098884,0,9.800069993,0.000578126,0,1,0,0.000005045,0,0,,,,,,,,,
1686731151.55869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.58059,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.58059,-0.000000434,0.000000434,1
1686731151.58061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.58061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.58062,,,,,,,,,,,,,,,,,,,,1.999998212,1686731151.58062,120919.984375,15,,,,,
1686731151.58063,0,-0.000023655,0,0,0,0,0,0,1686731151.58063,-0.000089837,0,9.800074802,0.000525232,0,1,0,0.000004584,0,0,,,,,,,,,
1686731151.62082,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.62082,-0.000000475,0.000000475,1
1686731151.62084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.62084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.62085,,,,,,,,,,,,,,,,,,,,1.999999285,1686731151.62085,120919.9921875,15,,,,,
1686731151.62086,0,-0.00002584,0,0,0,0,0,0,1686731151.62086,-0.000080075,0,9.800081712,0.00046816,0,1,0,0.000004085,0,0,,,,,,,,,
1686731151.65889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.66095,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.66095,-0.000000495,0.000000495,1
1686731151.66098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.66099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.661,,,,,,,,,,,,,,,,,,,,2.000000238,1686731151.661,120920,15,,,,,
1686731151.661,0,-0.000027034,0,0,0,0,0,0,1686731151.661,-0.000069655,0,9.800085489,0.000407237,0,1,0,0.000003554,0,0,,,,,,,,,
1686731151.69999,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.69999,-0.000000493,0.000000493,1
1686731151.70001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.70001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.70002,,,,,,,,,,,,,,,,,,,,2.000001192,1686731151.70002,120920.0078125,15,,,,,
1686731151.70003,0,-0.00002699,0,0,0,0,0,0,1686731151.70003,-0.00005905,0,9.800085351,0.000345234,0,1,0,0.000003013,0,0,,,,,,,,,
1686731151.74089,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.74089,-0.000000491,0.000000491,1
1686731151.74091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.74091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.74093,,,,,,,,,,,,,,,,,,,,2.000001907,1686731151.74093,120920.015625,15,,,,,
1686731151.74094,0,-0.000026909,0,0,0,0,0,0,1686731151.74094,-0.000048489,0,9.800085093,0.000283492,0,1,0,0.000002474,0,0,,,,,,,,,
1686731151.75869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.78097,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.78097,-0.000000491,0.000000491,1
1686731151.78099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.78102,,,,,,,,,,,,,,,,,,,,2.000002384,1686731151.78102,120920.0234375,15,,,,,
1686731151.78103,0,-0.00002687,0,0,0,0,0,0,1686731151.78103,-0.00003795,0,9.80008497,0.000221878,0,1,0,0.000001936,0,0,,,,,,,,,
1686731151.82074,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.82074,-0.000000439,0.000000439,1
1686731151.82076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.82076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.82076,,,,,,,,,,,,,,,,,,,,2.000002861,1686731151.82076,120920.03125,15,,,,,
1686731151.82077,0,-0.000024287,0,0,0,0,0,0,1686731151.82077,-0.00002797,0,9.800076803,0.000163528,0,1,0,0.000001427,0,0,,,,,,,,,
1686731151.85929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.86223,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.86223,-0.000000414,0.000000414,1
1686731151.86225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.86226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.86227,,,,,,,,,,,,,,,,,,,,2.000003099,1686731151.86227,120920.03125,15,,,,,
1686731151.86228,0,-0.000022793,0,0,0,0,0,0,1686731151.86228,-0.000018814,0,9.800072079,0.000109994,0,1,0,0.00000096,0,0,,,,,,,,,
1686731151.90103,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.90103,-0.000000355,0.000000355,1
1686731151.90104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.90105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.90106,,,,,,,,,,,,,,,,,,,,2.000003338,1686731151.90106,120920.03125,15,,,,,
1686731151.90106,0,-0.000019715,0,0,0,0,0,0,1686731151.90106,-0.000010558,0,9.800062343,0.00006173,0,1,0,0.000000539,0,0,,,,,,,,,
1686731151.93984,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.93984,-0.000000329,0.000000329,1
1686731151.93986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.93987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.93988,,,,,,,,,,,,,,,,,,,,2.000003338,1686731151.93988,120920.03125,15,,,,,
1686731151.93989,0,-0.000018002,0,0,0,0,0,0,1686731151.93989,-0.000003248,0,9.800056926,0.000018989,0,1,0,0.000000166,0,0,,,,,,,,,
1686731151.9586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.98069,,,,,,,,,,,,,,,,,,,,,,,,0,1686731151.98069,-0.000000312,0.000000312,1
1686731151.98071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.98071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731151.98072,,,,,,,,,,,,,,,,,,,,2.000003338,1686731151.98072,120920.03125,15,,,,,
1686731151.98073,0,-0.000017176,0,0,0,0,0,0,1686731151.98073,0.000003608,0,9.800054317,-0.000021092,0,1,0,-0.000000184,0,0,,,,,,,,,
1686731152.01998,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.01998,-0.000000242,0.000000242,1
1686731152.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.02,,,,,,,,,,,,,,,,,,,,2.000003338,1686731152.02,120920.03125,15,,,,,
1686731152.02001,0,-0.000013277,0,0,0,0,0,0,1686731152.02001,0.000009495,0,9.800041984,-0.000055513,0,1,0,-0.000000484,0,0,,,,,,,,,
1686731152.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.0609,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.0609,-0.000000199,0.000000199,1
1686731152.06092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.06093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.06095,,,,,,,,,,,,,,,,,,,,2.000003099,1686731152.06095,120920.03125,15,,,,,
1686731152.06096,0,-0.000011057,0,0,0,0,0,0,1686731152.06096,0.000014158,0,9.800034964,-0.000082777,0,1,0,-0.000000722,0,0,,,,,,,,,
1686731152.10124,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.10124,-0.000000136,0.000000136,1
1686731152.10125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.10125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.10126,,,,,,,,,,,,,,,,,,,,2.000002861,1686731152.10126,120920.03125,15,,,,,
1686731152.10127,0,-0.00000776,0,0,0,0,0,0,1686731152.10127,0.000017756,0,9.80002454,-0.000103809,0,1,0,-0.000000906,0,0,,,,,,,,,
1686731152.1405,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.1405,-0.000000109,0.000000109,1
1686731152.14052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.14052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.14055,,,,,,,,,,,,,,,,,,,,2.000002623,1686731152.14055,120920.0234375,15,,,,,
1686731152.14056,0,-0.000005955,0,0,0,0,0,0,1686731152.14056,0.000020358,0,9.800018832,-0.000119022,0,1,0,-0.000001039,0,0,,,,,,,,,
1686731152.15872,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.17989,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.17989,-0.000000093,0.000000093,1
1686731152.1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.17991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.17992,,,,,,,,,,,,,,,,,,,,2.000002384,1686731152.17992,120920.0234375,15,,,,,
1686731152.17993,0,-0.000005086,0,0,0,0,0,0,1686731152.17993,0.00002248,0,9.800016082,-0.000131431,0,1,0,-0.000001147,0,0,,,,,,,,,
1686731152.21967,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.21967,-0.00000004,0.00000004,1
1686731152.21968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.21968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.21969,,,,,,,,,,,,,,,,,,,,2.000002146,1686731152.21969,120920.0234375,15,,,,,
1686731152.2197,0,-0.000002189,0,0,0,0,0,0,1686731152.2197,0.000023842,0,9.800006921,-0.000139392,0,1,0,-0.000001216,0,0,,,,,,,,,
1686731152.25883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.26079,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.26079,-0.000000008,0.000000008,1
1686731152.2608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.26081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.26081,,,,,,,,,,,,,,,,,,,,2.000001907,1686731152.26081,120920.015625,15,,,,,
1686731152.26082,0,-0.000000552,0,0,0,0,0,0,1686731152.26082,0.000024301,0,9.800001744,-0.000142075,0,1,0,-0.00000124,0,0,,,,,,,,,
1686731152.29988,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.29988,0.000000026,-0.000000026,1
1686731152.29989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.2999,,,,,,,,,,,,,,,,,,,,2.000001431,1686731152.2999,120920.015625,15,,,,,
1686731152.29991,0,0.000001449,0,0,0,0,0,0,1686731152.29991,0.000024066,0,9.799995419,-0.0001407,0,1,0,-0.000001228,0,0,,,,,,,,,
1686731152.34019,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.34019,0.000000046,-0.000000046,1
1686731152.34021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.34022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.34022,,,,,,,,,,,,,,,,,,,,2.000001192,1686731152.34022,120920.015625,15,,,,,
1686731152.34023,0,0.00000253,0,0,0,0,0,0,1686731152.34023,0.000023234,0,9.799991999,-0.000135839,0,1,0,-0.000001185,0,0,,,,,,,,,
1686731152.35876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.38105,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.38104,0.000000056,-0.000000056,1
1686731152.38106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.38107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.38108,,,,,,,,,,,,,,,,,,,,2.000000954,1686731152.38107,120920.0078125,15,,,,,
1686731152.38108,0,0.000003051,0,0,0,0,0,0,1686731152.38108,0.000022115,0,9.799990351,-0.000129298,0,1,0,-0.000001128,0,0,,,,,,,,,
1686731152.42001,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.42001,0.000000077,-0.000000077,1
1686731152.42002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.42005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.42007,,,,,,,,,,,,,,,,,,,,2.000000715,1686731152.42007,120920.0078125,15,,,,,
1686731152.42008,0,0.000004215,0,0,0,0,0,0,1686731152.42008,0.000020663,0,9.799986672,-0.000120807,0,1,0,-0.000001054,0,0,,,,,,,,,
1686731152.45884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.46269,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.46269,0.00000009,-0.00000009,1
1686731152.46271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.46271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.46272,,,,,,,,,,,,,,,,,,,,2.000000477,1686731152.46272,120920,15,,,,,
1686731152.46273,0,0.000004864,0,0,0,0,0,0,1686731152.46273,0.000018853,0,9.799984619,-0.000110223,0,1,0,-0.000000962,0,0,,,,,,,,,
1686731152.50001,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.50001,0.000000098,-0.000000098,1
1686731152.50002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.50002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.50003,,,,,,,,,,,,,,,,,,,,2.000000238,1686731152.50003,120920,15,,,,,
1686731152.50006,0,0.000005368,0,0,0,0,0,0,1686731152.50006,0.000016829,0,9.799983026,-0.000098391,0,1,0,-0.000000859,0,0,,,,,,,,,
1686731152.53989,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.53989,0.000000103,-0.000000103,1
1686731152.53991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.53991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.53992,,,,,,,,,,,,,,,,,,,,2,1686731152.53992,120920,15,,,,,
1686731152.53993,0,0.000005629,0,0,0,0,0,0,1686731152.53993,0.000014661,0,9.799982199,-0.000085716,0,1,0,-0.000000748,0,0,,,,,,,,,
1686731152.55864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.58015,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.58015,0.000000105,-0.000000105,1
1686731152.58017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.58018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.58019,,,,,,,,,,,,,,,,,,,,1.999999762,1686731152.58019,120920,15,,,,,
1686731152.5802,0,0.000005755,0,0,0,0,0,0,1686731152.5802,0.000012424,0,9.799981801,-0.000072636,0,1,0,-0.000000634,0,0,,,,,,,,,
1686731152.62083,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.62083,0.000000101,-0.000000101,1
1686731152.62085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.62086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.62086,,,,,,,,,,,,,,,,,,,,1.999999642,1686731152.62086,120920,15,,,,,
1686731152.62087,0,0.000005564,0,0,0,0,0,0,1686731152.62087,0.000010207,0,9.799982406,-0.000059675,0,1,0,-0.000000521,0,0,,,,,,,,,
1686731152.65907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.66109,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.66109,0.000000099,-0.000000099,1
1686731152.66111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.66111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.66112,,,,,,,,,,,,,,,,,,,,1.999999523,1686731152.66112,120919.9921875,15,,,,,
1686731152.66113,0,0.000005447,0,0,0,0,0,0,1686731152.66113,0.000008054,0,9.799982775,-0.00004709,0,1,0,-0.000000411,0,0,,,,,,,,,
1686731152.70058,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.70058,0.000000091,-0.000000091,1
1686731152.70059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.7006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.70061,,,,,,,,,,,,,,,,,,,,1.999999404,1686731152.70061,120919.9921875,15,,,,,
1686731152.70062,0,0.000004996,0,0,0,0,0,0,1686731152.70062,0.000006017,0,9.799984201,-0.00003518,0,1,0,-0.000000307,0,0,,,,,,,,,
1686731152.74077,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.74077,0.000000086,-0.000000086,1
1686731152.74078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.74078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.74079,,,,,,,,,,,,,,,,,,,,1.999999285,1686731152.74079,120919.9921875,15,,,,,
1686731152.74081,0,0.00000474,0,0,0,0,0,0,1686731152.74081,0.000004121,0,9.79998501,-0.000024095,0,1,0,-0.00000021,0,0,,,,,,,,,
1686731152.7586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.78055,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.78055,0.000000084,-0.000000084,1
1686731152.78056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.78056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.78057,,,,,,,,,,,,,,,,,,,,1.999999285,1686731152.78057,120919.9921875,15,,,,,
1686731152.78057,0,0.000004617,0,0,0,0,0,0,1686731152.78057,0.000002293,0,9.7999854,-0.000013407,0,1,0,-0.000000117,0,0,,,,,,,,,
1686731152.81779,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.81779,0.00000007,-0.00000007,1
1686731152.81779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.8178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.8178,,,,,,,,,,,,,,,,,,,,1.999999285,1686731152.8178,120919.9921875,15,,,,,
1686731152.81781,0,0.000003839,0,0,0,0,0,0,1686731152.81781,0.000000651,0,9.79998786,-0.000003808,0,1,0,-0.000000033,0,0,,,,,,,,,
1686731152.85765,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.85765,0.000000062,-0.000000062,1
1686731152.85765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.85766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.85766,,,,,,,,,,,,,,,,,,,,1.999999285,1686731152.85766,120919.9921875,15,,,,,
1686731152.85766,0,0.000003394,0,0,0,0,0,0,1686731152.85766,-0.000000745,0,9.799989267,0.000004355,0,1,0,0.000000038,0,0,,,,,,,,,
1686731152.85825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.8979,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.8979,0.000000058,-0.000000058,1
1686731152.89791,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.89791,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.89792,,,,,,,,,,,,,,,,,,,,1.999999285,1686731152.89792,120919.9921875,15,,,,,
1686731152.89792,0,0.00000318,0,0,0,0,0,0,1686731152.89792,-0.000002023,0,9.799989945,0.000011828,0,1,0,0.000000103,0,0,,,,,,,,,
1686731152.93845,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.93845,0.000000041,-0.000000041,1
1686731152.93847,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.93847,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.93847,,,,,,,,,,,,,,,,,,,,1.999999285,1686731152.93847,120919.9921875,15,,,,,
1686731152.93847,0,0.000002255,0,0,0,0,0,0,1686731152.93847,-0.000003044,0,9.799992871,0.000017797,0,1,0,0.000000155,0,0,,,,,,,,,
1686731152.95873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.98074,,,,,,,,,,,,,,,,,,,,,,,,0,1686731152.98074,0.000000032,-0.000000032,1
1686731152.98075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.98076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731152.98077,,,,,,,,,,,,,,,,,,,,1.999999404,1686731152.98077,120919.9921875,15,,,,,
1686731152.98078,0,0.000001809,0,0,0,0,0,0,1686731152.98078,-0.000003819,0,9.79999428,0.000022329,0,1,0,0.000000195,0,0,,,,,,,,,
1686731153.01991,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.0199,0.000000021,-0.000000021,1
1686731153.01992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.01992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.01993,,,,,,,,,,,,,,,,,,,,1.999999404,1686731153.01993,120919.9921875,15,,,,,
1686731153.01995,0,0.000001154,0,0,0,0,0,0,1686731153.01995,-0.000004382,0,9.79999635,0.000025619,0,1,0,0.000000224,0,0,,,,,,,,,
1686731153.05895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.06087,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.06087,0.000000014,-0.000000014,1
1686731153.06089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.0609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.06091,,,,,,,,,,,,,,,,,,,,1.999999523,1686731153.06091,120919.9921875,15,,,,,
1686731153.06092,0,0.000000796,0,0,0,0,0,0,1686731153.06092,-0.000004747,0,9.799997482,0.000027754,0,1,0,0.000000242,0,0,,,,,,,,,
1686731153.10029,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.10028,0.000000005,-0.000000005,1
1686731153.1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.10031,,,,,,,,,,,,,,,,,,,,1.999999523,1686731153.10031,120919.9921875,15,,,,,
1686731153.10032,0,0.000000293,0,0,0,0,0,0,1686731153.10031,-0.000004947,0,9.799999072,0.00002892,0,1,0,0.000000252,0,0,,,,,,,,,
1686731153.14013,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.14013,0,0,1
1686731153.14014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.14015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.14016,,,,,,,,,,,,,,,,,,,,1.999999642,1686731153.14016,120920,15,,,,,
1686731153.14018,0,0.000000019,0,0,0,0,0,0,1686731153.14018,-0.000004995,0,9.799999939,0.000029202,0,1,0,0.000000255,0,0,,,,,,,,,
1686731153.15864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.1808,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.1808,-0.000000002,0.000000002,1
1686731153.18082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.18084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.18085,,,,,,,,,,,,,,,,,,,,1.999999642,1686731153.18085,120920,15,,,,,
1686731153.18087,0,-0.000000113,0,0,0,0,0,0,1686731153.18087,-0.00000497,0,9.800000357,0.000029058,0,1,0,0.000000254,0,0,,,,,,,,,
1686731153.22027,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.22027,-0.000000009,0.000000009,1
1686731153.22029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
